Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"389,900 EUR",Subaru,Forester,2.0 e-Boxer,100 km,2024,Petrol,Suv,White,Arlanda,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-forester-e-boxer-lineartronic-euro-6-active-demobil-5272-17419153
"359,000 EUR",Audi,Q7,3.0 TDI,"173,000 km",2016,Diesel,Suv,Black,Are,200 kW (272 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-q7-3-0-tdi-272hk-quattro-s-line-panorama-matrix-bose-8553-17575347
"9,888 EUR (112,900 SEK)",Volkswagen,Touran,1.4 TSI,"163,700 km",2012,Petrol,Mpv,White,Sigtuna,103 kW (140 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-touran-1-4tsi-drag-gps-m-varmare-b-kamera-kampanj-7926-17359885
"6,122 EUR (69,900 SEK)",Volvo,V60,2.0 T,"251,580 km",2010,Petrol,Wagon,Black,Stockholm,149 kW (203 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-v60-2-0t-203hk-momentum-8711-17581090
"5,684 EUR (64,900 SEK)",Volvo,Xc70,2.5 T,"293,000 km",2005,Petrol,Crossover,Brown,Helsingborg,154 kW (209 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-xc70-2-5t-awd-geartronic-kinetic-euro4-nykamrem-nybes-nyservad-11242-17606129
"10,939 EUR (124,900 SEK)",Subaru,Impreza,1.6,"97,000 km",2024,Petrol,Sedan,White,Sala,84 kW (114 HP),Automatic,https://www.bytbil.com/vastmanlands-lan/personbil-impreza-1-6-4wd-auto-kamkedja-b-kamera-m-plus-varm-9700mil-8362-17581479
"7,698 EUR (87,900 SEK)",Volvo,Xc70,2.4 D5,"313,000 km",2023,Diesel,Crossover,Black,Sigtuna,136 kW (185 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc70-d5-awd-aut-momentum-nyservad-d-varm-drag-kampanj-7926-17576782
"33,273 EUR (379,900 SEK)",Bmw,X5,,"110,000 km",2016,Hybrid,Suv,Black,Kungsbacka,180 kW (245 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-x5-xdrive40e-steptronic-m-sport-euro-6-laddhybrid-6525-17337587
"54,294 EUR (619,900 SEK)",Land Rover,Range Rover Sport,2.0,"137,000 km",2024,Hybrid,Suv,White,Are,221 kW (301 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-range-rover-sport-p400e-hse-pano-luftfj-leasbar-11518-17226057
"114,900 EUR",Kia,Rio,1.2,"45,470 km",2024,Petrol,Sedan,Blue,Knivsta,62 kW (84 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-rio-1-2-superdeal-6-95-navi-rattvarme-b-kamera-kamkedja-100537-17566904
"109,000 EUR",Kia,Rio,1.2,"30,940 km",2024,Petrol,Sedan,Black,Kungsbacka,62 kW (84 HP),Manual,https://www.bytbil.com/hallands-lan/personbil-rio-5-dorrar-1-2-84hk-gls-en-agare-360kr-skatt-8210-17579290
"164,900 EUR",Audi,A4,2.0 TDI quattro,"131,290 km",2024,Diesel,Sedan,Black,Skellefteå,140 kW (190 HP),Manual,https://www.bytbil.com/vasterbottens-lan/personbil-a4-2-0-tdi-quattro-alpine-ed-sport-plus-bo-d-varm-navi-100222-17606514
"15,318 EUR (174,900 SEK)",Toyota,Prius,1.8,"104,990 km",2014,Hybrid,Hatchback,White,Stockholm,73 kW (99 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-prius-1-8-hsd-plug-in-hybrid-kamera-2-ars-garanti-7216-16582025
"32,397 EUR (369,900 SEK)",Bmw,X5,xDrive40d,"162,000 km",2023,Diesel,Suv,White,Eskilstuna,230 kW (313 HP),Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-x5-xdrive40d-steptronic-m-sport-euro-6-11422-17421651
"11,806 EUR (134,800 SEK)",Seat,Leon,1.5 TGI,"89,000 km",2019,CNG,Hatchback,White,Växjö,96 kW (131 HP),Manual,https://www.bytbil.com/kronobergs-lan/personbil-leon-st-1-5-tgi-6-99-kamera-drag-130hk-7784-17489150
"32,310 EUR (368,900 SEK)",Lexus,Rx,450h,200 km,2016,Hybrid,Suv,White,Uppsala,193 kW (262 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-rx-450h-awd-executive-luxury-drag-ml-10564-17580234
"379,900 EUR",Bmw,5 Series,530e,"53,000 km",2019,Hybrid,Sedan,Black,Kristianstad,135 kW (184 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-530e-iperformance-steptronic-sport-lineen-agare-100330-17141822
"15,318 EUR (174,900 SEK)",Bmw,3 Series,320d,"163,790 km",2014,Diesel,Sedan,White,Lund,135 kW (184 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-320-d-gran-turismo-steptronicm-sports-plus-vnavidrag-100194-17578062
"7,436 EUR (84,900 SEK)",Volkswagen,Eos,2.0 FSI,"127,400 km",2024,Petrol,Convertible,Gray,Halmstad,110 kW (150 HP),Manual,https://www.bytbil.com/hallands-lan/personbil-eos-cab-2-0-fsi-exclusive-lader-ny-kamrem-100313-17458247
"7,436 EUR (84,900 SEK)",Škoda,Fabia,1.2 TSI,"120,600 km",2024,Petrol,Hatchback,White,Karlstad,77 kW (105 HP),Automatic,https://www.bytbil.com/varmlands-lan/personbil-fabia-kombi-1-2-tsi-euro-5-automat-105hk-m-varm-drag-8674-17606687
"6,998 EUR (79,900 SEK)",Bmw,3 Series,320d,"232,000 km",2011,Diesel,Sedan,White,Karlstad,120 kW (163 HP),Manual,https://www.bytbil.com/varmlands-lan/personbil-320-d-dynamics-edition-163hk-varmare-ljuspaket-nybes-9574-17605249
"33,264 EUR (379,800 SEK)",Porsche,Cayenne,3.0 diesel,"105,560 km",2015,Diesel,Suv,Brown,Jönköping,193 kW (262 HP),Automatic,https://www.bytbil.com/jonkopings-lan/personbil-cayenne-diesel-pano-navi-drag-backkamera-skinn-262hk-7486-17587899
"529,900 EUR",Audi,Sq7,4.0 TDI,"165,500 km",2016,Diesel,Suv,Black,Landvetter,320 kW (435 HP),Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-sq7-4-0-tdi-v8-quattro-bo-pano-nightvision-se-spec-7869-17541618
"379,900 EUR",Porsche,Macan,3.6,"181,640 km",2024,Petrol,Suv,Black,Are,294 kW (400 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-macan-turbo-pdk-sport-chrono-drag-lader-spec-400hk-11518-17061971
"34,149 EUR (389,900 SEK)",Bmw,4 Series,,"22,590 km",2018,Petrol,Convertible,Black,Karlskrona,135 kW (184 HP),Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-420-i-convertible-5-99-m-sport-navi-hardtop-11000-17499866
"12,691 EUR (144,900 SEK)",Bmw,5 Series,530d,"179,000 km",2011,Diesel,Sedan,Black,Stockholm,180 kW (245 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-530-d-xdrive-245hk-gran-turismo-aut-lader-drag-2-ars-garanti-7216-17286740
"7,409 EUR (84,600 SEK)",Mercedes Benz,E-Class,,"186,400 km",2002,Diesel,Sedan,Black,Svarta,225 kW (306 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-e-500-5g-tronic-euro-4-svensk-sald-nybesiktigad-6170-17596167
"7,436 EUR (84,900 SEK)",Volvo,V50,2.5 T5,"192,000 km",2005,Petrol,Wagon,Silver,Sigtuna,162 kW (220 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-v50-t5-awd-kinetic-pdc-drag-kampanj-7926-17506022
"47,287 EUR (539,900 SEK)",Ford,Mustang,5.0 GT,"15,590 km",2023,Petrol,Convertible,Black,Motala,331 kW (450 HP),Manual,https://www.bytbil.com/ostergotlands-lan/personbil-mustang-gt-5-0-v8-convertible-450hk-euro-6-9404-17252428
"715,000 EUR",Audi,Rsq3,2.5 TFSI,"24,000 km",2020,Petrol,Crossover,Black,Falkenberg,294 kW (400 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-rsq3-sportback-s-matrix-bo-cockpit-carbon-400hk-21-8959-17265804
"49,914 EUR (569,900 SEK)",Lexus,Rx,450h,"15,950 km",2022,Petrol,Suv,Black,Uppsala,193 kW (262 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-rx-450h-awd-sport-edition-vhjulkampanj-10564-17193651
"32,835 EUR (374,900 SEK)",Audi,A7,3.0 TDI,"55,930 km",2017,Diesel,Sedan,White,Sollentuna,160 kW (218 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-a7-sportback-3-0-tdi-v6-clean-diesel-quattro-s-tronic-euro-6-218-8520-16667604
"6,560 EUR (74,900 SEK)",Volvo,V50,2.4,"189,480 km",2024,Diesel,Wagon,Silver,Uppsala,125 kW (170 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-v50-2-4-momentum-170hk-kamrem-bytt-100078-17566685
"364,900 EUR",Volvo,Xc60,2.0 RECHARGE T8,"80,840 km",2019,Hybrid,Crossover,White,Uppsala,223 kW (303 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-xc60-recharge-t8-awd-adv-edi-pano-voc-nav-blis-8589-17595569
"359,900 EUR",Bmw,3 Series,320d,"81,750 km",2019,Diesel,Sedan,Black,Norrköping,140 kW (190 HP),Automatic,https://www.bytbil.com/ostergotlands-lan/personbil-320-d-xdrive-sedan-steptronic-m-sport-euro-6-10725-17339349
"17,771 EUR (202,900 SEK)",Audi,Q5,2.0 TDI quattro,"178,440 km",2016,Diesel,Suv,White,Jönköping,141 kW (192 HP),Automatic,https://www.blocket.se/annons/1001138261
"32,310 EUR (368,900 SEK)",Volkswagen,Tiguan,1.4,"51,080 km",2021,Hybrid,Crossover,White,Stockholm,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-tiguan-ehybrid-plug-in-drag-iq-light-b-kamera-102537-17581680
"46,411 EUR (529,900 SEK)",Audi,Rs3,TFSI,"77,000 km",2018,Petrol,Hatchback,Black,Lund,294 kW (400 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-rs3-sportback-2-5-tfsi-quattro-400hk-pano-10509-17299976
"13,566 EUR (154,900 SEK)",Subaru,Xv,,"143,600 km",2014,Petrol,Crossover,White,Sigtuna,111 kW (151 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-xv-2-0-4wd-150-hk-aut-avtagbar-dragkrok-mk-varmare-5272-17589563
"9,625 EUR (109,900 SEK)",Volkswagen,Scirocco,1.1,"147,000 km",2014,Petrol,Coupe,Black,Falun,119 kW (162 HP),Manual,https://www.blocket.se/annons/1000177671
"449,900 EUR",Toyota,Rav4,2.5,"2,400 km",2023,Hybrid,Suv,Black,Kungsbacka,,Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-rav4-hybrid-awd-i-e-cvt-adventure-se-spec-11230-17612147
"45,448 EUR (518,900 SEK)",Volkswagen,Touareg,3.0 TDI,"88,940 km",2019,Diesel,Suv,White,Skellefteå,213 kW (290 HP),Automatic,https://bilweb.se/vasterbottens-lan/volkswagen-touareg-3-0-v6-4m-r-line-navi-d-varm-kamera-2019-suv-10763559
"14,442 EUR (164,900 SEK)",Mazda,3,1.8,"87,000 km",2017,Diesel,Hatchback,Black,Kristianstad,110 kW (150 HP),Manual,https://www.blocket.se/annons/1001145732
"86,709 EUR (990,000 SEK)",Mercedes Benz,Gls-Class,,"57,700 km",2019,Diesel,Suv,Blue,Eskilstuna,243 kW (330 HP),Automatic,https://www.blocket.se/annons/1000225919
"11,815 EUR (134,900 SEK)",Nissan,Qashqai,1.2,"154,440 km",2015,Petrol,Crossover,White,Goteborg,85 kW (116 HP),Automatic,https://www.blocket.se/annons/1000937243
"69,980 EUR (799,000 SEK)",Bmw,M2,,"3,080 km",2023,Petrol,Coupe,Black,Kungsbacka,338 kW (460 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-m2-coupe-460hk-m-performance-chassi-leasebar-8210-17562152
"10,063 EUR (114,900 SEK)",Kia,Ceed,1.6 CRDi,"156,000 km",2016,Diesel,Hatchback,Black,Eskilstuna,101 kW (137 HP),Manual,https://www.bytbil.com/sodermanlands-lan/personbil-ceed-ceed-sw-1-6-crdi-gt-line-euro-6-drag-navi-bakkamera-6595-17444387
"33,194 EUR (379,000 SEK)",Volvo,Xc60,2.0 RECHARGE T8,"128,000 km",2019,Hybrid,Crossover,White,Goteborg,225 kW (306 HP),Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-xc60-recharge-t8-awd-inscription-se-utr-390hk-11000-17574925
"5,684 EUR (64,900 SEK)",Škoda,Fabia,1.6,"201,900 km",2010,Petrol,Sedan,Brown,Uppsala,77 kW (105 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-fabia-1-6-automatny-besiktigadny-servad2brukare-100286-17538404
"52,463 EUR (599,000 SEK)",Volvo,Xc90,2.0 T8,"95,300 km",2021,Hybrid,Suv,Black,Svarta,290 kW (394 HP),Semi Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-xc90-recharge-t8-r-des-pro-edt-7-saten-1932-17561156
"53,409 EUR (609,800 SEK)",Volvo,Xc90,2.0 T8,"90,500 km",2021,Hybrid,Suv,Silver,Stockholm,225 kW (306 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc90-t8-awd-recharge-390hk-r-design-360-luftfjadring-8355-17560644
"49,030 EUR (559,800 SEK)",Volvo,Xc90,3.2 AWD,"82,480 km",2021,Diesel,Suv,Silver,Svarta,175 kW (238 HP),Semi Automatic,https://bilweb.se/ostergotlands-lan/volvo-xc90-b5-awd-diesel-r-des-pro-edt-7-saten-2021-suv-10794032
"628,000 EUR",Volvo,Xc90,3.2 AWD,"37,670 km",2021,Diesel,Suv,Black,Svarta,,Automatic,https://www.bytbil.com/skane-lan/personbil-xc90-b5-awd-r-design-inscription-bw-3767-mil-6604-17495249
"33,694 EUR (384,700 SEK)",Land Rover,Range Rover,3.0,"167,720 km",2013,Diesel,Suv,Black,Knivsta,183 kW (249 HP),Automatic,https://www.blocket.se/annons/1000429437
"7,873 EUR (89,900 SEK)",Hyundai,I40,1.7 CRDi,"188,930 km",2012,Diesel,Wagon,Black,Helsingborg,100 kW (136 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-i40-cw-1-7-crdi-b-kamera-bt-drag-keyless-102365-17597883
"16,106 EUR (183,900 SEK)",Nissan,Qashqai,1.5 dCi,"124,560 km",2019,Diesel,Crossover,White,Jönköping,86 kW (117 HP),Automatic,https://bilweb.se/jonkopings-lan/nissan-qashqai-1-5-tekna-navi-pdc-halvskinn-drag-2019-suv-10786259
"469,900 EUR",Toyota,Rav4,2.5,50 km,2023,Hybrid,Suv,Black,Kungsbacka,,Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-rav4-hybrid-awd-i-e-cvt-adventure-se-spec-nybil-11230-17612117
"11,815 EUR (134,900 SEK)",Audi,A5,1.8 TFSI,"142,000 km",2014,Petrol,Sedan,Black,Kristianstad,125 kW (170 HP),Manual,https://www.bytbil.com/skane-lan/personbil-a5-1-8-tfsi-edition-proline-en-agareny-servad-100330-17582549
"9,984 EUR (114,000 SEK)",Ford,Kuga,2.0 TDCi,"176,000 km",2012,Diesel,Suv,Black,Uddevalla,103 kW (140 HP),Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-kuga-2-0-tdci-4wd-4x4-powershift-dm2-titanium-1488kr-ma-11060-17455675
"35,892 EUR (409,800 SEK)",Volkswagen,Transporter,1.9,"20,230 km",2020,Diesel,Van,White,Stockholm,111 kW (151 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-transporter-kombi-lang-2-0-dsg-pdc-9-sits-moms-9370-17606012
"9,608 EUR (109,700 SEK)",Seat,Leon,1.2 TSI,"118,480 km",2014,Petrol,Hatchback,Silver,Boo,78 kW (106 HP),Manual,https://bilweb.se/stockholms-lan/seat-leon-1-2-tsi-p-sensorer-dragkrok-0-43l-mil-2014-halvkombi-10791975
"7,873 EUR (89,900 SEK)",Volkswagen,Touran,1.6 TDI,"222,000 km",2014,Diesel,Mpv,White,Eskilstuna,78 kW (106 HP),Manual,https://www.bytbil.com/sodermanlands-lan/personbil-touran-1-6-tdi-bluemotion-drag-diesel-varmare-kamera-6595-17609464
"9,450 EUR (107,900 SEK)",Fiat,500 X,1.6,"114,780 km",2015,Petrol,Crossover,Black,Sigtuna,104 kW (141 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-500x-1-4-multiair-popstar-k-rem-bytt-kampanj-kampanj-7926-17120394
"13,558 EUR (154,800 SEK)",Nissan,Qashqai,1.2,"71,210 km",2018,Petrol,Crossover,Black,Växjö,86 kW (117 HP),Manual,https://bilweb.se/kronobergs-lan/nissan-qashqai-acenta-1-2-dig-t-pdc-2018-suv-10788957
"819,000 EUR",Mercedes Benz,E-Class,,"84,950 km",2017,Diesel,Sedan,Black,Stockholm,,Automatic,https://www.bytbil.com/stockholms-lan/personbil-amg-e-63-s-4matic-plus-612hk-full-spec-8428-17442167
"16,895 EUR (192,900 SEK)",Bmw,2 Series,,"102,340 km",2016,Diesel,Hatchback,Silver,Vimmerby,141 kW (192 HP),Automatic,https://bilweb.se/kalmar-lan/bmw-220-d-xdrive-active-tourer-drag-sport-line-2016-kombi-10670150
"46,245 EUR (528,000 SEK)",Mazda,Cx-60,3.3,"19,000 km",2023,Hybrid,Suv,Black,Linköping,187 kW (254 HP),Automatic,https://www.blocket.se/annons/1000251181
"23,551 EUR (268,900 SEK)",Bmw,X5,xDrive30d,"176,730 km",2014,Diesel,Suv,Black,Uppsala,190 kW (258 HP),Automatic,https://www.blocket.se/annons/1001006480
"13,566 EUR (154,900 SEK)",Nissan,Qashqai,1.6,"135,000 km",2014,Diesel,Crossover,White,Stockholm,96 kW (131 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-qashqai-1-6-dci-tekna-panorama-360-hellader-100538-17427147
"63,841 EUR (728,900 SEK)",Audi,E-Tron,55 quattro,"19,000 km",2022,Electric,Suv,Black,Svarta,95 kW (129 HP),Automatic,https://www.blocket.se/annons/105059359
"33,194 EUR (379,000 SEK)",Volkswagen,Tiguan Allspace,2.0 TDI,"58,630 km",2020,Diesel,Crossover,White,Falun,141 kW (192 HP),Automatic,https://www.bytbil.com/dalarnas-lan/personbil-tiguan-allspace-2-0-tdi-190-4m-dsg-r-line-7-sits-6111-17403975
"9,546 EUR (109,000 SEK)",Renault,Clio,1.0 tce,"76,580 km",2018,Petrol,Sedan,Black,Östersund,67 kW (91 HP),Manual,https://www.bytbil.com/jamtlands-lan/personbil-clio-0-9-tce-euro-6-sov-m-varm-pdc-bluetooth-9008-17562097
"10,939 EUR (124,900 SEK)",Renault,Clio,0.9 tce,"30,260 km",2019,Petrol,Sedan,White,Nyköping,56 kW (76 HP),Manual,https://www.bytbil.com/sodermanlands-lan/personbil-clio-tce-navi-carplay-bluetooth-sensorer-100172-17577026
"61,301 EUR (699,900 SEK)",Porsche,Panamera,4.8,"67,000 km",2012,Petrol,Sedan,White,Kristianstad,397 kW (540 HP),Automatic,https://www.blocket.se/annons/107753647
"17,070 EUR (194,900 SEK)",Hyundai,Tucson,1.6 T-GDi,"127,000 km",2017,Petrol,Suv,Black,Örebro,131 kW (178 HP),Automatic,https://www.bytbil.com/orebro-lan/personbil-tucson-1-6-t-gdi-pano-b-kamera-skinn-4wd-177hk-7555-17584800
