Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact,Euro norm
"30,229 EUR",Mercedes Benz,C-Class,250,"85,034 km",2017,Petrol,,Gray,Constanţa,115 kW (156 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-c-250-2017-MER41815.html,
"80,000 EUR",Bmw,I8,,"49,999 km",2018,Hybrid,Coupe,,Bucureşti,266 kW (362 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-bmw-i8-rqxY0K#NyJo9d%20,
"56,500 EUR",Audi,A7,,"98,000 km",2019,Hybrid,Sedan,,Bucureşti,210 kW (286 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-audi-a7-2kmlMl#NyJo9d%20,
"5,950 EUR",Opel,Adam,1.4,332 km,2014,Petrol,Mini,,Oradea,64 kW (87 HP),Manual,https://www.bestauto.ro/anunturi/auto-moto/masini-second-hand/opel/adam/anunt/opel-adam-1-4-glam-2014-140-332-km-1-398-cm3-benzina/1ff1f4if75g978071e1i9e45734g94i5.html,5
"25,500 EUR",Mercedes Benz,Gla-Class,180,"8,550 km",2019,Petrol,Suv,Black,Otopeni,122 kW (166 HP),Automatic,https://lajumate.ro/mercedes-benz-gla-180-15528386.html,6
"42,500 EUR",Bmw,X3,D,"121,000 km",2019,Diesel,Suv,,Bucureşti,169 kW (230 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-bmw-x3-ZzqGz1#NyJo9d%20,
"5,699 EUR",Citroen,C5,2.0 HDi,"217,234 km",2010,Diesel,,Gray,Bucureşti,103 kW (140 HP),Manual,https://www.anuntul.ro/anunt-autoturism-citroen-c5-mjdn9D#NyJo9d%20,
"14,650 EUR",Škoda,Karoq,1.6 TDI,"198,000 km",2019,Diesel,Suv,Black,Bucureşti,116 kW (158 HP),Automatic,https://cautimasina.ro/skoda-karoq-2019-diesel-second-hand-info-65dba6d1ce014d10e352af81,6
"10,489 EUR",Opel,Astra,1.6,"99,804 km",2020,Diesel,,Blue,Constanţa,90 kW (122 HP),Manual,https://www.leasingsh.ro/opel-astra-2020-OPE52783.html,
"6,150 EUR",Volkswagen,Touran,1.6,"194,000 km",2011,,Mpv,Black,Bucureşti,78 kW (106 HP),Manual,https://anunturi-auto.4tuning.ro/masini-second/vw/touran/anunt-88835687.html,5
"5,299 EUR",Mazda,6,2.0,"263,005 km",2008,Diesel,,Black,Cluj Napoca,102 kW (139 HP),Manual,https://www.anuntul.ro/anunt-autoturism-mazda-6-x7vLmB#NyJo9d%20,
"12,750 EUR",Škoda,Octavia,1.0 tsi,"191,409 km",2020,Petrol,,Black,Ploieşti,85 kW (116 HP),Manual,https://www.anuntul.ro/anunt-autoturism-skoda-octavia-eeVqKY#NyJo9d%20,
"8,250 EUR",Škoda,Octavia,1.6 TDI,"325,000 km",2013,Diesel,,Beige,Săcele,78 kW (106 HP),Manual,https://carzz.ro/skoda-octavia-iii-16-tdi-business-anunt_3417291.html,5
"4,590 EUR",Škoda,Roomster,1.6,"165,000 km",2013,,Mpv,Black,Bucureşti,78 kW (106 HP),Manual,https://anunturi-auto.4tuning.ro/masini-second/skoda/roomster/anunt-88835682.html,5
"22,969 EUR",Volkswagen,Caddy,2.0,"125,000 km",2019,,Pickup,White,Constanţa,82 kW (112 HP),Automatic,https://www.leasingsh.ro/volkswagen-caddy-2019-VOL40540.html,
"16,499 EUR",Bmw,5 Series,,"227,300 km",2016,Diesel,,Black,Piteşti,139 kW (189 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-bmw-seria-5-mjQ6xG#NyJo9d%20,
"29,999 EUR",Audi,A5,2.0,"139,300 km",2019,Diesel,,White,Piteşti,139 kW (189 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-audi-a5-VljOW7#NyJo9d%20,
"82,940 EUR",Porsche,Cayenne,3.0,"19,000 km",2020,Hybrid,Suv,White,,344 kW (468 HP),Automatic,https://www.leasingsh.ro/porsche-cayenne-2020-POR37570.html,
"81,001 EUR",Bmw,X4,,"34,579 km",2020,Petrol,Suv,Gray,,279 kW (379 HP),Automatic,https://www.leasingsh.ro/bmw-x4-2020-BMW40471.html,
"49,950 EUR",Volvo,Xc60,2.0,"96,010 km",2018,Petrol,Crossover,Black,,231 kW (314 HP),Automatic,https://www.leasingsh.ro/volvo-xc60-2018-VOL34742.html,
"14,780 EUR",Hyundai,Kona,1.0,"79,000 km",2020,Petrol,Crossover,Green,,89 kW (121 HP),Manual,https://www.leasingsh.ro/hyundai-kona-2020-HYU53818.html,6
"24,990 EUR",Audi,Q5,2.0,"139,000 km",2018,Diesel,Suv,Gray,,141 kW (192 HP),Automatic,https://www.leasingsh.ro/audi-q5-2018-AUD52730.html,
"9,163 EUR",Citroen,C-Elysee,1.2,"71,600 km",2019,Petrol,Sedan,Gray,,61 kW (83 HP),Manual,https://www.leasingsh.ro/citroen-c-elysee-2019-CIT30556.html,6
"16,898 EUR",Jeep,Compass,1.6,"110,800 km",2018,Diesel,Crossover,White,,89 kW (121 HP),Automatic,https://www.leasingsh.ro/jeep-compass-2018-JEE51677.html,
"29,166 EUR",Volkswagen,Tiguan,2.0,"100,000 km",2019,Petrol,Crossover,Silver,,104 kW (141 HP),Automatic,https://www.leasingsh.ro/volkswagen-tiguan-2019-VOL40608.html,
"15,269 EUR",Smart,Forfour,0.9,"67,256 km",2019,Petrol,Hatchback,Silver,,49 kW (67 HP),Automatic,https://www.leasingsh.ro/smart-forfour-2019-SMA42391.html,
"22,900 EUR",Jeep,Compass,1.4,"73,489 km",2019,Petrol,Crossover,Gray,,170 kW (231 HP),Automatic,https://cautimasina.ro/jeep-compass-2019-benzina-second-hand-info-65f4935d89821b9753605700,
"16,289 EUR",Toyota,Rav4,2.0,"163,000 km",2018,Diesel,Suv,Gray,,143 kW (194 HP),Manual,https://cautimasina.ro/toyota-rav-4-2018-diesel-second-hand-info-65ed4f83d552b0dc72eb55d1,
"36,900 EUR",Volvo,Xc60,2.0,"75,974 km",2020,Hybrid,Crossover,White,,320 kW (435 HP),Automatic,https://cautimasina.ro/volvo-xc60-2020-hibrid-second-hand-info-65f49c3a89821b9753606132,
"59,321 EUR",Lexus,Rx,,"87,350 km",2021,Hybrid,Suv,Green,,262 kW (356 HP),Automatic,https://cautimasina.ro/lexus-rx-2021-hibrid-second-hand-info-65e8c2f9776cf52ec5db7369,
"38,913 EUR",Bmw,X6,,"150,000 km",2018,Diesel,Suv,White,Bucureşti,258 kW (351 HP),Automatic,https://cautimasina.ro/bmw-x6-2018-diesel-second-hand-info-65ee144fd552b0dc72eb981f,
"64,769 EUR",Audi,S6,3.0,"80,000 km",2021,Diesel,,White,Constanţa,188 kW (256 HP),Automatic,https://www.leasingsh.ro/audi-s6-2021-AUD42367.html,
"24,714 EUR",Kia,Pro Ceed,1.4,"59,000 km",2020,Petrol,,Silver,Constanţa,76 kW (103 HP),Manual,https://www.leasingsh.ro/kia-proceed-2020-KIA42255.html,
"36,450 EUR",Renault,Koleos,2.0 dCi,"3,709 km",2022,Diesel,Suv,Black,,141 kW (192 HP),Automatic,https://www.leasingsh.ro/renault-koleos-2022-REN56223.html,6
"51,488 EUR",Bmw,X5,,"46,000 km",2020,Petrol,Suv,Black,,253 kW (344 HP),Automatic,https://www.leasingsh.ro/bmw-x5-2020-BMW55473.html,6
"84,950 EUR",Mercedes Benz,Gle-Class,,"109,238 km",2020,Hybrid,Suv,Blue,,324 kW (441 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-coupe-2020-MER54885.html,6
"32,899 EUR",Audi,Q5,2.0,"87,556 km",2019,Petrol,Suv,Black,,182 kW (248 HP),Automatic,https://www.leasingsh.ro/audi-q5-2019-AUD54069.html,6
"74,987 EUR",Bmw,7 Series,745Le,"36,900 km",2022,Hybrid,Sedan,Gray,,213 kW (290 HP),Automatic,https://www.leasingsh.ro/bmw-745le-2022-BMW54153.html,6
"6,500 EUR",Ford,Transit,,"360,000 km",2010,Diesel,Van,Green,Buzău,,Manual,https://www.anuntul.ro/anunt-autoturism-ford-transit-Zz7vE0#NyJo9d%20,
"36,479 EUR",Audi,Q7,3.0,"135,940 km",2018,Diesel,Suv,Black,,202 kW (275 HP),Automatic,https://www.leasingsh.ro/audi-q7-2018-AUD55732.html,
"82,900 EUR",Mercedes Benz,Gle-Class,,"44,574 km",2020,Petrol,Suv,Black,,324 kW (441 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-gle-53-amg-2020-MER54958.html,6
"32,498 EUR",Lexus,Nx,,"63,777 km",2019,Hybrid,Suv,Black,,115 kW (156 HP),Automatic,https://www.leasingsh.ro/lexus-seria-nx-2019-LEX55256.html,6
"113,050 EUR",Mercedes Benz,Gls-Class,,"22,000 km",2023,Diesel,Suv,Gray,,246 kW (335 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-gls-400-2023-MER54792.html,6
"20,950 EUR",Kia,Sportage,1.6 GDi,"84,000 km",2018,Petrol,Crossover,Gray,,101 kW (137 HP),Automatic,https://www.leasingsh.ro/kia-sportage-2018-KIA55467.html,6
"20,900 EUR",Kia,Sportage,1.6 GDi,"60,300 km",2018,Petrol,Crossover,Black,,131 kW (178 HP),Automatic,https://www.leasingsh.ro/kia-sportage-2018-KIA51678.html,
"54,954 EUR",Bmw,7 Series,730Ld,"76,900 km",2020,Diesel,Sedan,Black,,197 kW (268 HP),Automatic,https://www.leasingsh.ro/bmw-730ld-2020-BMW54832.html,6
"11,489 EUR",Dacia,Lodgy,1.5 dCi,"177,591 km",2019,Diesel,Mpv,White,,85 kW (116 HP),Manual,https://www.leasingsh.ro/dacia-lodgy-2019-DAC53051.html,
"65,899 EUR",Bmw,7 Series,750i,"97,300 km",2019,Petrol,Sedan,Black,,395 kW (537 HP),Automatic,https://www.leasingsh.ro/bmw-750i-2019-BMW54807.html,6
"166,588 EUR",Mercedes Benz,G-Class,500,"21,000 km",2022,Petrol,Suv,Gray,,314 kW (427 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-g-500-2022-MER55683.html,6
"51,950 EUR",Bmw,X5,,"138,000 km",2019,Petrol,Suv,White,,253 kW (344 HP),Automatic,https://www.leasingsh.ro/bmw-x5-2019-BMW55475.html,6
"165,999 EUR",Mercedes Benz,G-Class,,"21,461 km",2023,Diesel,Suv,Gray,,246 kW (335 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-g-400-2023-MER54564.html,6
"18,683 EUR",Renault,Espace,2.0,"167,000 km",2019,Diesel,Mpv,Beige,,119 kW (162 HP),Automatic,https://www.leasingsh.ro/renault-espace-2019-REN53580.html,6
"218,841 EUR",Bentley,Flying Spur,4.0,"3,509 km",2023,Petrol,Sedan,Black,,410 kW (558 HP),Automatic,https://www.leasingsh.ro/bentley-flying-spur-2023-BEN54921.html,6
"29,990 EUR",Volkswagen,Tiguan,2.0,"83,821 km",2019,Diesel,Crossover,Gray,,141 kW (192 HP),Automatic,https://www.leasingsh.ro/volkswagen-tiguan-2019-VOL56231.html,6
"36,890 EUR",Mercedes Benz,Gle-Class,350,"132,995 km",2018,Diesel,Suv,Black,,192 kW (261 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-gle-350-2018-MER56189.html,6
"34,899 EUR",Bmw,X4,,"122,000 km",2018,Petrol,Suv,Blue,,137 kW (186 HP),Automatic,https://www.leasingsh.ro/bmw-x4-2018-BMW56183.html,6
"6,650 EUR",Ford,Focus,1.0 EcoBoost,"178,000 km",2016,Petrol,,White,Bucureşti,93 kW (126 HP),Manual,https://lajumate.ro/ford-focus-10-ecoboost-125-cp-2016-euro-6-178676-km-15498439.html,6
"47,588 EUR",Mercedes Benz,Eqc,,"24,000 km",2020,Electric,Suv,White,,304 kW (413 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-eqc-2020-MER55704.html,6
"32,900 EUR",Ford,Ranger,2.0,"68,406 km",2020,Diesel,Pickup,Orange,,158 kW (215 HP),Automatic,https://www.leasingsh.ro/ford-ranger-2020-FOR55616.html,6
"29,990 EUR",Renault,Koleos,2.0 dCi,"101,582 km",2021,Diesel,Suv,Blue,,141 kW (192 HP),Automatic,https://www.leasingsh.ro/renault-koleos-2021-REN56232.html,6
"19,990 EUR",Toyota,C-Hr,1.8,"92,349 km",2019,Hybrid,Suv,Gray,,73 kW (99 HP),Automatic,https://www.leasingsh.ro/toyota-c-hr-2019-TOY53671.html,6
"39,899 EUR",Bmw,7 Series,,"92,557 km",2016,Diesel,Sedan,Blue,,238 kW (324 HP),Automatic,https://www.leasingsh.ro/bmw-740-2016-BMW34744.html,
"261,800 EUR",Mercedes Benz,G-Class,63 AMG,36 km,2024,Petrol,Suv,Black,,436 kW (593 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-g-63-amg-2024-MER54809.html,6
"49,950 EUR",Mercedes Benz,Cls-Class,,"98,150 km",2019,Petrol,Sedan,Black,,273 kW (371 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-cls-450-2019-MER55899.html,6
"49,990 EUR",Ssangyong,Rexton,2.2,1 km,2023,Diesel,Suv,White,Ploieşti,,Automatic,https://www.anuntul.ro/anunt-autoturism-ssangyong-korrando-eaX7Jy#NyJo9d%20,
"22,253 EUR",Peugeot,508,2.0,"143,000 km",2019,Diesel,Sedan,Gray,,121 kW (165 HP),Automatic,https://www.leasingsh.ro/peugeot-508-2019-PEU53577.html,6
"31,439 EUR",Bmw,1 Series,,"40,000 km",2021,Petrol,Hatchback,White,,97 kW (132 HP),Automatic,https://www.leasingsh.ro/bmw-120-2021-BMW40660.html,
"27,349 EUR",Ford,Ranger,3.2,"115,000 km",2019,Diesel,Pickup,Gray,,149 kW (203 HP),Automatic,https://www.leasingsh.ro/ford-ranger-2019-FOR54464.html,
"78,999 EUR",Jeep,Gladiator,3.0,"32,787 km",2021,Diesel,Pickup,Blue,Bucureşti,264 kW (359 HP),Automatic,https://cautimasina.ro/jeep-gladiator-2021-diesel-second-hand-info-65f8e3a4b92e6c0bb527c872,6
"14,490 EUR",Dacia,Duster,1.6,"79,825 km",2019,Petrol,Suv,White,Bucureşti,114 kW (155 HP),Manual,https://cautimasina.ro/dacia-duster-2019-benzina-second-hand-info-65e8d334776cf52ec5db84c0,
"14,990 EUR",Dacia,Duster,1.6,"62,978 km",2019,Petrol,Suv,White,Bucureşti,114 kW (155 HP),Manual,https://cautimasina.ro/dacia-duster-2019-benzina-second-hand-info-65e46b57b2a504ea5ede842d,
"20,890 EUR",Peugeot,3008,1.5,"103,835 km",2019,Diesel,Crossover,Blue,Bucureşti,130 kW (177 HP),Automatic,https://cautimasina.ro/peugeot-3008-2019-diesel-second-hand-info-65e4479fb2a504ea5ede6eeb,
"30,900 EUR",Volvo,Xc60,2.0,"109,648 km",2019,Diesel,Crossover,Blue,,190 kW (258 HP),Automatic,https://cautimasina.ro/volvo-xc60-2019-diesel-second-hand-info-65f4982c89821b9753605c89,
"70,268 EUR",Mercedes Benz,S-Class,450,"95,212 km",2018,Petrol,,Silver,Constanţa,201 kW (273 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-s-450-2018-MER42182.html,
"16,450 EUR",Ford,Kuga,2.0 TDCi,"95,000 km",2018,Diesel,Suv,Blue,Otopeni,150 kW (204 HP),Automatic,https://cautimasina.ro/ford-kuga-2018-diesel-second-hand-info-65f49fdc89821b9753606564,6
"29,899 EUR",Lexus,Nx,,"111,079 km",2018,Hybrid,Suv,Gray,,155 kW (211 HP),Automatic,https://cautimasina.ro/lexus-nx-2018-hibrid-second-hand-info-65f4867889821b9753604e55,
"56,999 EUR",Bmw,M4,3.0 DKG,"42,000 km",2020,Petrol,Convertible,Yellow,Otopeni,335 kW (456 HP),Automatic,https://carzz.ro/bmw-m4-cabrio-dkg-competition-anunt_3412125.html,6
"14,690 EUR",Ford,Ecosport,1.0,"95,459 km",2020,Petrol,Suv,Gray,,93 kW (126 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-ford-ecosport-Z0DLW6#NyJo9d%20,
"22,900 EUR",Bmw,X1,,"133,500 km",2018,Diesel,Suv,White,,190 kW (258 HP),Automatic,https://cautimasina.ro/bmw-x1-2018-diesel-second-hand-info-65e8cb4e776cf52ec5db7c3b,
"89,899 EUR",Mercedes Benz,Gls-Class,,"77,600 km",2021,Diesel,Suv,Black,,330 kW (449 HP),Automatic,https://cautimasina.ro/mercedes-benz-gls-2021-diesel-second-hand-info-65ee1144d552b0dc72eb9516,
"60,499 EUR",Bmw,X5,,"86,973 km",2019,Diesel,Suv,White,,265 kW (360 HP),Automatic,https://cautimasina.ro/bmw-x5-2019-diesel-second-hand-info-65f4917c89821b97536054f5,
"13,000 EUR",Toyota,Auris,1.8 Hybrid,"148,011 km",2016,Hybrid,Hatchback,Gray,Râmnicu Vâlcea,99 kW (135 HP),Automatic,https://cautimasina.ro/toyota-auris-2016-hibrid-second-hand-info-65ee1257d552b0dc72eb95f1,
"43,000 EUR",Bmw,X3,,"69,000 km",2021,Hybrid,Suv,Black,,184 kW (250 HP),Automatic,https://cautimasina.ro/bmw-x3-2021-hibrid-second-hand-info-65ee1423d552b0dc72eb97f5,
"47,900 EUR",Mercedes Benz,Glc-Class,300,"14,557 km",2021,Electric,Suv,Blue,,194 kW (264 HP),Automatic,https://cautimasina.ro/mercedes-benz-glc-2021-altul-second-hand-info-65e315bb24c314cc11efb23d,
"62,949 EUR",Porsche,Cayenne,2.9 s,"137,000 km",2019,Petrol,Suv,Blue,Otopeni,440 kW (598 HP),Automatic,https://carzz.ro/porsche-cayenne-s-tiptronic-s-anunt_3417102.html,6
"15,500 EUR",Renault,Talisman,1.6,"149,901 km",2017,Diesel,Sedan,White,Râmnicu Vâlcea,119 kW (162 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-renault-talisman-26w2mZ#NyJo9d%20,
"23,000 EUR",Volkswagen,Tiguan,2.0,"44,900 km",2021,Diesel,Crossover,Gray,,150 kW (204 HP),Automatic,https://cautimasina.ro/volkswagen-tiguan-2021-diesel-second-hand-info-65e03b11df5f293b5af9ea36,
"37,990 EUR",Bmw,X3,,"88,241 km",2020,Diesel,Suv,Black,,141 kW (192 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-bmw-x3-26v2kD#NyJo9d%20,
"12,449 EUR",Renault,Clio,1.5 dCi,"41,550 km",2020,Diesel,,White,Constanţa,63 kW (86 HP),Manual,https://www.leasingsh.ro/renault-clio-2020-REN52481.html,
"35,990 EUR",Bmw,X4,,"77,312 km",2019,Diesel,Suv,Black,Bucureşti,190 kW (258 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-bmw-x4-m3OJ4x#NyJo9d%20,
"27,500 EUR",Audi,Q3,1.5,"50,000 km",2019,Petrol,Crossover,Gray,,150 kW (204 HP),Automatic,https://cautimasina.ro/audi-q3-2019-benzina-second-hand-info-65f4a26a89821b9753606881,
"22,454 EUR",Toyota,C-Hr,1.8,"62,000 km",2022,Hybrid,Suv,White,Otopeni,90 kW (122 HP),Automatic,https://carzz.ro/toyota-c-hr-18-hsd-122-cp-4x2-cvt-core-anunt_3419316.html,6
"40,341 EUR",Mercedes Benz,Glb-Class,,"37,000 km",2020,Diesel,Suv,Black,Arad,150 kW (204 HP),Automatic,https://cautimasina.ro/mercedes-benz-glb-2020-diesel-second-hand-info-65f4a32589821b975360696b,
"14,690 EUR",Hyundai,Kona,1.0,"61,956 km",2020,Petrol,Crossover,Blue,,89 kW (121 HP),Manual,https://www.anuntul.ro/anunt-autoturism-hyundai-kona-zM3VqM#NyJo9d%20,
"13,790 EUR",Dacia,Duster,1.6,"100,088 km",2019,Petrol,Suv,Gray,Bucureşti,114 kW (155 HP),Manual,https://cautimasina.ro/dacia-duster-2019-benzina-second-hand-info-65df94494daf2c9b8a6ec963,
"14,990 EUR",Renault,Megane,1.5,"130,807 km",2018,Diesel,,White,Constanţa,82 kW (112 HP),Automatic,https://www.leasingsh.ro/renault-megane-2018-REN53522.html,
"27,790 EUR",Bmw,X1,,"59,682 km",2021,Diesel,Suv,Black,,111 kW (151 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-bmw-x1-m3v1lR#NyJo9d%20,
"26,418 EUR",Renault,Arkana,1.6,"66,000 km",2022,Hybrid,Crossover,Blue,Bucureşti,70 kW (95 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-renault-arkana-xPjw8e#NyJo9d%20,
"31,773 EUR",Hyundai,Santa Fe,2.2 CRDi,"54,000 km",2019,Diesel,Suv,Gray,Bucureşti,200 kW (272 HP),Automatic,https://cautimasina.ro/hyundai-santa-fe-2019-diesel-second-hand-info-65e032cfdf5f293b5af9e289,
"24,990 EUR",Hyundai,Tucson,1.6 GDi,"131,158 km",2021,Petrol,Suv,Gray,,180 kW (245 HP),Automatic,https://cautimasina.ro/hyundai-tucson-2021-benzina-second-hand-info-65e8cd25776cf52ec5db7e2d,
"34,690 EUR",Bmw,X4,,"140,016 km",2019,Diesel,Suv,Black,Bucureşti,190 kW (258 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-bmw-x4-Z0DjeG#NyJo9d%20,
"129,900 EUR",Porsche,911,3.0,"45,500 km",2020,Petrol,Coupe,Gray,,450 kW (612 HP),Automatic,https://cautimasina.ro/porsche-911-2020-benzina-second-hand-info-65ee126bd552b0dc72eb9613,
"32,368 EUR",Ford,Edge,2.0,"62,000 km",2019,Diesel,Suv,Gray,Bucureşti,238 kW (324 HP),Automatic,https://cautimasina.ro/ford-edge-2019-diesel-second-hand-info-65e3125124c314cc11efae27,
"64,950 EUR",Bmw,X7,,"85,226 km",2020,Petrol,Suv,Black,,340 kW (462 HP),Automatic,https://cautimasina.ro/bmw-x7-2020-benzina-second-hand-info-65f47f8e89821b97536049fe,
"23,500 EUR",Ford,Kuga,2.5,"48,697 km",2020,Hybrid,Suv,Gray,,152 kW (207 HP),Automatic,https://cautimasina.ro/ford-kuga-2020-hibrid-second-hand-info-65f4a4be89821b9753606b36,
"13,900 EUR",Peugeot,508,2.0,"194,000 km",2017,Diesel,Sedan,Black,Bragadiru,132 kW (180 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-peugeot-508-ZzmYl6#NyJo9d%20,
"20,199 EUR",Škoda,Kamiq,1.0 tsi,"32,700 km",2022,Petrol,Suv,Blue,Otopeni,82 kW (112 HP),Automatic,https://carzz.ro/skoda-kamiq-10-tsi-dsg-style-anunt_3415195.html,6
"18,088 EUR",Hyundai,Ioniq,1.6,"133,000 km",2019,Hybrid,Sedan,Black,Bucureşti,105 kW (143 HP),Automatic,https://cautimasina.ro/hyundai-ioniq-2019-altul-second-hand-info-65e3123124c314cc11efae10,
"29,393 EUR",Bmw,X3,,"154,000 km",2019,Diesel,Suv,Gray,Bucureşti,190 kW (258 HP),Automatic,https://cautimasina.ro/bmw-x3-2019-diesel-second-hand-info-65e03c93df5f293b5af9ebbd,
"23,890 EUR",Bmw,X1,,"47,947 km",2019,Diesel,Suv,Black,,111 kW (151 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-bmw-x1-eeRv0y#NyJo9d%20,
"29,490 EUR",Bmw,X1,,"39,022 km",2019,Diesel,Suv,Gray,Bucureşti,190 kW (258 HP),Automatic,https://cautimasina.ro/bmw-x1-2019-diesel-second-hand-info-65e30fa724c314cc11efab32,
"19,850 EUR",Nissan,Qashqai,1.5,"71,589 km",2021,Petrol,Crossover,White,,157 kW (214 HP),Automatic,https://cautimasina.ro/nissan-qashqai-2021-benzina-second-hand-info-65e037dadf5f293b5af9e71a,
"55,573 EUR",Bmw,X5,,"129,000 km",2020,Diesel,Suv,Gray,Bucureşti,265 kW (360 HP),Automatic,https://cautimasina.ro/bmw-x5-2020-diesel-second-hand-info-65ee0fbcd552b0dc72eb939d,
"27,000 EUR",Volvo,Xc90,2.0,"176,663 km",2017,Diesel,Suv,Black,Râmnicu Vâlcea,175 kW (238 HP),Automatic,https://www.anuntul.ro/anunt-autoturism-volvo-xc90-m3vVex#NyJo9d%20,
"72,000 EUR",Land Rover,Defender,3.0,"31,000 km",2021,Petrol,Suv,Blue,Braşov,400 kW (544 HP),Automatic,https://cautimasina.ro/land-rover-defender-2021-benzina-second-hand-info-65e03d6ddf5f293b5af9ec5a,
"15,400 EUR",Škoda,Kamiq,1.0 tsi,"53,117 km",2021,Petrol,Suv,Blue,,95 kW (129 HP),Manual,https://cautimasina.ro/skoda-kamiq-2021-benzina-second-hand-info-65e3143324c314cc11efb071,
"42,899 EUR",Volvo,Xc90,2.0,"123,719 km",2019,Hybrid,Suv,Gray,Bucureşti,303 kW (412 HP),Automatic,https://cautimasina.ro/volvo-xc90-2019-hibrid-second-hand-info-65f8e3a6b92e6c0bb527c874,6
"25,900 EUR",Audi,Q3,2.0,"103,059 km",2019,Diesel,Crossover,Gray,,150 kW (204 HP),Automatic,https://cautimasina.ro/audi-q3-2019-diesel-second-hand-info-65ed554fd552b0dc72eb5c6f,
"23,901 EUR",Volkswagen,Passat,2.0,"126,210 km",2017,Diesel,,Gray,Iaşi,111 kW (151 HP),Manual,https://www.leasingsh.ro/volkswagen-passat-2017-VOL51646.html,
"29,000 EUR",Ford,Ranger,3.2,"84,944 km",2018,Diesel,Pickup,Orange,,200 kW (272 HP),Automatic,https://cautimasina.ro/ford-ranger-2018-diesel-second-hand-info-65f4a5ea89821b9753606c93,
"108,900 EUR",Mercedes Benz,G-Class,500,"109,326 km",2018,Petrol,Suv,Gray,,314 kW (427 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-g-500-2018-MER55576.html,6
"46,069 EUR",Tesla,Model X,electro,"125,000 km",2017,Electric,Crossover,Gray,,287 kW (390 HP),Automatic,https://www.leasingsh.ro/tesla-model-x-2017-TES42477.html,
"17,800 EUR",Ssangyong,Tivoli,1.5,"64,365 km",2019,Petrol,Crossover,White,,121 kW (165 HP),Manual,https://www.leasingsh.ro/ssangyong-tivoli-2019-SSA55913.html,6
"24,500 EUR",Volvo,Xc60,2.0,"199,040 km",2018,Diesel,Crossover,Black,,141 kW (192 HP),Automatic,https://www.leasingsh.ro/volvo-xc-60-2018-VOL53542.html,6
"56,498 EUR",Ford,Mustang Mach-E,,"8,000 km",2022,Electric,Crossover,Gray,,261 kW (355 HP),Automatic,https://www.leasingsh.ro/ford-mustang-mach-e-2022-FOR53968.html,6
"17,989 EUR",Volvo,V60,2.0,"222,800 km",2018,Diesel,Wagon,Blue,,141 kW (192 HP),Automatic,https://www.leasingsh.ro/volvo-v60-2018-VOL55479.html,6
"49,989 EUR",Tesla,Model Y,electro,"2,182 km",2022,Electric,Suv,Black,,383 kW (521 HP),Automatic,https://www.leasingsh.ro/tesla-model-y-2022-TES54981.html,6
"38,900 EUR",Volvo,Xc60,2.0,"53,000 km",2022,Petrol,Crossover,White,,186 kW (253 HP),Automatic,https://www.leasingsh.ro/volvo-xc-60-2022-VOL55879.html,6
"39,900 EUR",Volvo,Xc60,2.0,"40,043 km",2022,Petrol,Crossover,Blue,,186 kW (253 HP),Automatic,https://www.leasingsh.ro/volvo-xc-60-2022-VOL55598.html,
"94,010 EUR",Audi,A8,3.0 TDI,"22,610 km",2022,Diesel,Sedan,Black,,212 kW (288 HP),Automatic,https://www.leasingsh.ro/audi-a8-2022-AUD55775.html,
"57,949 EUR",Bmw,M4,3.0,"46,000 km",2021,Petrol,Coupe,Blue,,278 kW (378 HP),Automatic,https://www.leasingsh.ro/bmw-m4-2021-BMW54482.html,6
"85,000 EUR",Bmw,M4,3.0,"27,000 km",2021,Petrol,Coupe,Green,,380 kW (517 HP),Automatic,https://www.leasingsh.ro/bmw-m4-2021-BMW54959.html,
"25,450 EUR",Bmw,X2,,"119,000 km",2019,Diesel,Suv,Blue,,141 kW (192 HP),Automatic,https://www.leasingsh.ro/bmw-x2-2019-BMW54468.html,6
