Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"58,670 EUR (669,000 NOK)",Maserati,Granturismo,4.7,"102,000 km",2010,Petrol,Coupe,Black,Sandnes,327 kW (445 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=319256524
"45,594 EUR (519,900 NOK)",Bmw,X5,xDrive40d,"168,500 km",2015,Diesel,Suv,Gray,Kristiansand,233 kW (317 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341478685
"41,217 EUR (469,990 NOK)",Bmw,Ix,,"55,500 km",2021,Electric,Wagon,Gray,Hamar,212 kW (288 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=335769028
"7,805 EUR (89,000 NOK)",Škoda,Octavia,1.2 TFSI,"171,000 km",2011,Petrol,Wagon,White,Skien,78 kW (106 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341546654
"39,842 EUR (454,305 NOK)",Bmw,3 Series,335d xDrive,"141,000 km",2015,Diesel,Wagon,Black,Elverum,233 kW (317 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=339512933
"43,840 EUR (499,900 NOK)",Volvo,V90,2.0,"92,350 km",2020,Diesel,Wagon,Blue,Ski,149 kW (203 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=337468585
"10,515 EUR (119,900 NOK)",Toyota,Rav4,2.2,"248,000 km",2010,Diesel,Suv,Black,Porsgrunn,111 kW (151 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=340917601
"74,456 EUR (849,000 NOK)",Mercedes Benz,Eqe,,"23,000 km",2023,Electric,Sedan,Black,Ski,354 kW (481 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=307212512
"6,577 EUR (75,000 NOK)",Nissan,Qashqai,1.5 dCi,"217,450 km",2011,Diesel,Crossover,Violet,Drammen,82 kW (112 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=342116648
"8,761 EUR (99,900 NOK)",Kia,Soul,,"82,000 km",2016,Electric,Mpv,Black,Porsgrunn,82 kW (112 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=333030480
"21,039 EUR (239,900 NOK)",Hyundai,Ioniq,premium,"39,000 km",2022,Electric,Sedan,Black,Oslo,101 kW (137 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342031579
"44,551 EUR (508,000 NOK)",Tesla,Model Y,electro,"53,000 km",2022,Electric,Suv,White,Sarpsborg,398 kW (541 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=340168418
"56,995 EUR (649,900 NOK)",Bmw,Ix,,"13,900 km",2023,Electric,Suv,Blue,Porsgrunn,213 kW (290 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=319185383
"28,853 EUR (329,000 NOK)",Bmw,5 Series,520d xDrive,"91,800 km",2017,Diesel,Wagon,Gray,Kristiansand,141 kW (192 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341892861
"44,726 EUR (510,000 NOK)",Tesla,Model Y,0.0 long range,"35,000 km",2022,Electric,Suv,Red,Stavanger,383 kW (521 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342293710
"47,105 EUR (537,129 NOK)",Tesla,Model Y,0.0 performance,"19,900 km",2022,Electric,Suv,White,Stavanger,398 kW (541 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341354460
"7,805 EUR (89,000 NOK)",Nissan,Qashqai,1.6,"179,000 km",2013,Petrol,Crossover,Brown,Jessheim,87 kW (118 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=342962433
"17,539 EUR (199,999 NOK)",Bmw,5 Series,520d,"185,700 km",2012,Diesel,Wagon,White,Vestby,137 kW (186 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341959424
"14,908 EUR (169,999 NOK)",Bmw,5 Series,520d,"185,000 km",2012,Diesel,Wagon,Black,Vestby,137 kW (186 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343197248
"4,297 EUR (49,000 NOK)",Volkswagen,Polo,1.6 TDI,"177,000 km",2010,Diesel,Hatchback,Black,Kolbotn,67 kW (91 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=334659900
"13,146 EUR (149,900 NOK)",Bmw,5 Series,520d,"162,000 km",2012,Diesel,Wagon,Gray,Drammen,137 kW (186 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=340733018
"5,174 EUR (59,000 NOK)",Citroen,C3,1.4 VTi,"146,000 km",2010,Petrol,Hatchback,Blue,Stavanger,70 kW (95 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=339461172
"17,452 EUR (199,000 NOK)",Suzuki,Sx4 S-Cross,1.6,"83,640 km",2016,Petrol,Crossover,Blue,Stavanger,89 kW (121 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342159774
"41,167 EUR (469,422 NOK)",Volkswagen,Amarok,3.0 TDI,"96,270 km",2020,Diesel,Pickup,Gray,Mandal,192 kW (261 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=338094376
"26,222 EUR (299,000 NOK)",Bmw,3 Series,320d xDrive,"114,364 km",2017,Diesel,Wagon,Gray,Sarpsborg,141 kW (192 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342875978
"38,499 EUR (439,000 NOK)",Ford,Mustang Mach-E,,"40,800 km",2021,Electric,Crossover,Black,Stavanger,200 kW (272 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=335406759
"16,654 EUR (189,900 NOK)",Citroen,C4 Picasso,1.6 THP,"97,000 km",2018,Petrol,Mpv,Black,Porsgrunn,123 kW (167 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343266335
"38,499 EUR (439,000 NOK)",Mercedes Benz,E-Class,220D,"133,600 km",2018,Diesel,Sedan,Gray,Stavanger,144 kW (196 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343163005
"8,769 EUR (100,000 NOK)",Volvo,V70,1.6,"195,000 km",2013,Diesel,Wagon,Gray,Stavanger,85 kW (116 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=306214061
"34,202 EUR (389,999 NOK)",Porsche,Panamera,4.8 4S,"110,723 km",2011,Petrol,Sedan,Black,Vestby,298 kW (405 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341967589
"280,637 EUR (3,199,999 NOK)",Lamborghini,Aventador,6.5 lp 700-4,"49,524 km",2012,Petrol,Coupe,White,Vestby,521 kW (709 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=338648507
"85,857 EUR (979,000 NOK)",Land Rover,Range Rover Sport,5.0,"122,062 km",2015,Petrol,Suv,Gray,Oslo,410 kW (558 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=336767240
"8,682 EUR (99,000 NOK)",Volvo,V40 Cross Country,1.6,"245,000 km",2014,Diesel,Wagon,Black,Drammen,85 kW (116 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=341592082
"6,138 EUR (69,990 NOK)",Toyota,Auris,1.3,"210,000 km",2010,Petrol,Hatchback,Black,Skien,73 kW (99 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=341526455
"35,070 EUR (399,900 NOK)",Bmw,5 Series,535d,"121,000 km",2014,Diesel,Sedan,Black,Oslo,233 kW (317 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=339918999
"4,823 EUR (55,000 NOK)",Toyota,Auris,1.3,"219,000 km",2011,Petrol,Hatchback,Black,Skien,73 kW (99 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=330468952
"8,331 EUR (95,000 NOK)",Volvo,Xc60,2.4 d3,"255,200 km",2010,Diesel,Crossover,Blue,Stange,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342943957
"53,408 EUR (609,000 NOK)",Tesla,Model Y,electro,"7,100 km",2023,Electric,Suv,Black,Tromsø,398 kW (541 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=296949094
"24,511 EUR (279,500 NOK)",Volkswagen,Polo,2.0,"95,000 km",2018,Petrol,Hatchback,Blue,Hønefoss,149 kW (203 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342924634
"43,753 EUR (498,900 NOK)",Hyundai,Ioniq 6,,"13,380 km",2023,Electric,Sedan,Black,Oslo,242 kW (329 HP),Automatic,https://bruktbil.mobile.no/340442272
"47,261 EUR (538,900 NOK)",Mazda,Cx-60,2.5,"17,242 km",2022,Hybrid,Suv,Gray,Oslo,244 kW (332 HP),Automatic,https://bruktbil.mobile.no/343283311
"118,385 EUR (1,349,900 NOK)",Lexus,Rx,,"2,900 km",2023,Petrol,Suv,Brown,Bodø,276 kW (375 HP),Automatic,https://www.nordvik.no/bruktbil/335731201
"45,507 EUR (518,900 NOK)",Hyundai,Ioniq,,"5,305 km",2023,Electric,Sedan,Gold,Oslo,242 kW (329 HP),Automatic,https://bruktbil.mobile.no/338369324
"40,245 EUR (458,900 NOK)",Hyundai,Ioniq,,"5,002 km",2023,Electric,Sedan,Black,Oslo,242 kW (329 HP),Automatic,https://bruktbil.mobile.no/338368881
"6,577 EUR (75,000 NOK)",Hyundai,I30,1.6 CRDi,"146,000 km",2011,Diesel,Wagon,Silver,Skien,67 kW (91 HP),Manual,https://bruktbil.mobile.no/336314044
"43,753 EUR (498,900 NOK)",Hyundai,Ioniq,,"26,737 km",2023,Electric,Sedan,Black,Oslo,242 kW (329 HP),Automatic,https://bruktbil.mobile.no/338638367
"28,853 EUR (329,000 NOK)",Porsche,Panamera,3.6 4,"144,531 km",2011,Petrol,Sedan,Black,As,222 kW (302 HP),Automatic,https://billink.no/page2_iframe.php?id=&butikk=stangelandbruktbilas&status=&annonse_id=810107
"42,963 EUR (489,900 NOK)",Lexus,Ux,300e,"4,000 km",2023,Electric,Crossover,Gray,Bodø,152 kW (207 HP),Automatic,https://www.nordvik.no/bruktbil/339036727
"17,452 EUR (199,000 NOK)",Volvo,Xc60,2.4 D5,"192,000 km",2012,Diesel,Crossover,Black,Trondheim,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342170435
"65,773 EUR (749,990 NOK)",Mercedes Benz,Gle-Class,43 AMG,"133,000 km",2017,Petrol,Coupe,Black,Skien,273 kW (371 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=322273803
"19,206 EUR (219,000 NOK)",Volvo,Xc60,2.4 D4,"227,000 km",2014,Diesel,Crossover,Gray,Skien,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341751119
"21,828 EUR (248,900 NOK)",Volvo,Xc60,2.4 D5 AWD,"202,578 km",2014,Diesel,Crossover,Blue,Skien,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341437594
"5,180 EUR (59,068 NOK)",Opel,Insignia,2.0,"167,000 km",2011,Diesel,Sedan,Black,Sola,97 kW (132 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=333347216
"25,345 EUR (289,000 NOK)",Bmw,3 Series,320i xDrive,"69,000 km",2016,Petrol,Sedan,Silver,Levanger,137 kW (186 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342892346
"11,313 EUR (129,000 NOK)",Volkswagen,Touran,1.6 TDI,"174,500 km",2013,Diesel,Mpv,White,Stavanger,78 kW (106 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342308863
"57,872 EUR (659,900 NOK)",Bentley,Flying Spur,6.0 W12,"100,150 km",2010,Petrol,Sedan,Black,Mandal,417 kW (567 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=339189829
"11,313 EUR (129,000 NOK)",Audi,A6,2.7 TDI,"183,700 km",2010,Diesel,Sedan,Silver,Frekhaug,141 kW (192 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342328504
"20,960 EUR (239,000 NOK)",Mercedes Benz,C-Class,180,"107,000 km",2016,Petrol,Sedan,Gray,Kristiansand,116 kW (158 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=340996383
"6,928 EUR (79,000 NOK)",Opel,Insignia,2.0 CDTi,"157,200 km",2012,Diesel,Wagon,Gray,Sandnes,97 kW (132 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=331539204
"64,296 EUR (733,147 NOK)",Mercedes Benz,Gle-Class,43 AMG,"95,500 km",2017,Petrol,Coupe,Silver,Lillestrøm,273 kW (371 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=332664218
"15,947 EUR (181,845 NOK)",Mercedes Benz,R-Class,350 CDI,"230,000 km",2011,Diesel,Mpv,Black,Oslo,197 kW (268 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341508519
"55,241 EUR (629,900 NOK)",Mercedes Benz,Gle-Class,400 4MATIC,"63,000 km",2017,Petrol,Coupe,Silver,Stavanger,248 kW (337 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341934694
"21,924 EUR (249,999 NOK)",Bmw,X3,xDrive30d,"216,861 km",2013,Diesel,Suv,White,Vestby,192 kW (261 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342086443
"86,822 EUR (990,000 NOK)",Tesla,Model X,0.0 plaid,"19,000 km",2022,Electric,Suv,Black,Trondheim,,Automatic,https://www.finn.no/car/used/ad.html?finnkode=343193360
"76,298 EUR (869,999 NOK)",Bmw,X6m,,"106,000 km",2016,Petrol,Suv,Black,Hønefoss,428 kW (582 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=339028728
"23,591 EUR (269,000 NOK)",Bmw,3 Series,,"34,700 km",2018,Petrol,Wagon,Black,Oslo,101 kW (137 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343400902
"73,579 EUR (839,000 NOK)",Alfa Romeo,Stelvio,2.9,"80,000 km",2018,Petrol,Crossover,Red,Sandnes,380 kW (517 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341783328
"12,190 EUR (139,000 NOK)",Mercedes Benz,E-Class,,"268,000 km",2011,Diesel,Wagon,Black,Fredrikstad,152 kW (207 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341945920
"20,609 EUR (235,000 NOK)",Toyota,Rav4,2.2,"150,000 km",2014,Diesel,Suv,White,Trondheim,111 kW (151 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=340774549
"26,300 EUR (299,900 NOK)",Kia,Niro,,"23,000 km",2021,Electric,Suv,Black,Oslo,152 kW (207 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343121879
"8,767 EUR (99,974 NOK)",Citroen,C4 Cactus,1.2,"81,000 km",2014,Petrol,Hatchback,White,Drammen,61 kW (83 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=341096025
"52,531 EUR (599,000 NOK)",Isuzu,D-Max,1.9,"27,413 km",2021,Diesel,Pickup,Orange,Tromsø,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342795583
"37,701 EUR (429,900 NOK)",Isuzu,D-Max,1.9,"75,789 km",2022,Diesel,Pickup,Orange,Ski,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342787871
"4,195 EUR (47,845 NOK)",Volkswagen,Touran,2.0,"257,856 km",2007,Diesel,Mpv,Black,Spydeberg,104 kW (141 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=337806738
"19,995 EUR (228,000 NOK)",Tesla,Model S,electro,"148,000 km",2015,Electric,Sedan,Gray,Arendal,515 kW (700 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=340694732
"7,882 EUR (89,879 NOK)",Peugeot,4008,1.6,"194,300 km",2013,Petrol,Crossover,Gray,Lillestrøm,85 kW (116 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=340840747
"24,546 EUR (279,900 NOK)",Tesla,Model S,electro,"130,000 km",2015,Electric,Sedan,Gray,Holmestrand,,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342961523
"31,510 EUR (359,305 NOK)",Bmw,5 Series,,"177,000 km",2018,Diesel,Wagon,Gray,Stokmarknes,141 kW (192 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341848968
"9,559 EUR (109,000 NOK)",Volvo,V60,2.0,"206,800 km",2012,Diesel,Wagon,Orange,Fredrikstad,121 kW (165 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=341389920
"9,208 EUR (105,000 NOK)",Volkswagen,Polo,1.2 TSI,"110,500 km",2015,Petrol,Hatchback,Blue,Fredrikstad,67 kW (91 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=341946439
"59,547 EUR (679,000 NOK)",Audi,E-Tron,,"9,300 km",2021,Electric,Suv,Red,Moss,304 kW (413 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=275911783
"27,976 EUR (319,000 NOK)",Škoda,Kodiaq,2.0 TDI,"171,000 km",2018,Diesel,Suv,Blue,Hønefoss,141 kW (192 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342857269
"13,067 EUR (149,000 NOK)",Škoda,Octavia,1.8,"183,000 km",2014,Petrol,Wagon,Gray,Skien,133 kW (181 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342748717
"19,671 EUR (224,305 NOK)",Bmw,X3,xDrive20d,"127,911 km",2013,Diesel,Suv,Black,Bergen,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342939660
"14,821 EUR (169,000 NOK)",Mercedes Benz,E-Class,,"345,000 km",2015,Diesel,Wagon,Silver,Skien,152 kW (207 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343197900
"9,559 EUR (109,000 NOK)",Bmw,3 Series,330xd,"174,000 km",2010,Diesel,Wagon,Black,Skien,131 kW (178 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=340899668
"5,174 EUR (59,000 NOK)",Mazda,6,2.2 cd,"218,000 km",2010,Diesel,Sedan,Brown,Stavanger,96 kW (131 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=339945562
"7,454 EUR (85,000 NOK)",Fiat,500e,,"71,000 km",2015,Electric,Mini,Gray,Sandnes,85 kW (116 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=339182063
"48,129 EUR (548,800 NOK)",Mercedes Benz,Eqc,,"48,000 km",2021,Electric,Suv,Black,Hokksund,304 kW (413 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=332431573
"6,928 EUR (79,000 NOK)",Nissan,Leaf,Tekna,"68,000 km",2013,Electric,Hatchback,Gray,Nesbru,81 kW (110 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342871332
"7,805 EUR (89,000 NOK)",Hyundai,I20,1.2,"61,000 km",2012,Petrol,Hatchback,Black,Stavanger,62 kW (84 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=340443869
"38,578 EUR (439,900 NOK)",Audi,E-Tron,,"79,000 km",2020,Electric,Suv,Black,Porsgrunn,317 kW (431 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342107574
"36,824 EUR (419,900 NOK)",Audi,E-Tron,,"63,700 km",2020,Electric,Suv,Gray,Arendal,290 kW (394 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341631850
"37,709 EUR (429,990 NOK)",Bmw,4 Series,435d xDrive,"155,000 km",2015,Diesel,Coupe,Black,Hell,233 kW (317 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341106179
"14,023 EUR (159,900 NOK)",Mercedes Benz,E-Class,,"167,510 km",2011,Diesel,Wagon,Black,Brekstad,126 kW (171 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341917829
"30,685 EUR (349,900 NOK)",Volvo,Xc60,2.4 D4 AWD,"129,300 km",2016,Diesel,Crossover,White,Mandal,141 kW (192 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341265480
"30,694 EUR (349,999 NOK)",Porsche,Cayenne,3.0 D,"156,000 km",2012,Diesel,Suv,Gray,Hønefoss,182 kW (248 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=339073743
"7,007 EUR (79,900 NOK)",Mitsubishi,Asx,1.8,"175,400 km",2011,Diesel,Crossover,Blue,Knapstad,86 kW (117 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=340236059
"46,918 EUR (534,990 NOK)",Jeep,Wrangler,2.8 CRD,"108,749 km",2017,Diesel,Suv,Gray,Hell,149 kW (203 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=336433941
"32,439 EUR (369,900 NOK)",Porsche,Cayenne,3.0 D,"136,000 km",2012,Diesel,Suv,White,Nesbru,157 kW (214 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342334483
"43,761 EUR (499,000 NOK)",Audi,E-Tron,,"49,000 km",2021,Electric,Suv,Black,Kolbotn,317 kW (431 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341752165
"22,714 EUR (259,000 NOK)",Tesla,Model S,electro,"117,000 km",2017,Electric,Sedan,Blue,Sandnes,354 kW (481 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341896554
"7,884 EUR (89,900 NOK)",Subaru,Outback,2.0 D,"242,000 km",2010,Diesel,Crossover,Gray,Skjetten,111 kW (151 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=319297867
"20,083 EUR (229,000 NOK)",Ford,Transit,2.2 TDCi,"185,068 km",2016,Diesel,Van,White,Arendal,115 kW (156 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=341039234
"50,426 EUR (575,000 NOK)",Tesla,Model X,electro,"139,500 km",2016,Electric,Suv,Black,Nesbru,575 kW (782 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=336710746
"31,510 EUR (359,305 NOK)",Bmw,X5,xDrive30d,"259,000 km",2014,Diesel,Suv,Black,Notodden,192 kW (261 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343153210
"13,944 EUR (159,000 NOK)",Ford,Excursion,6.8 V10,"265,361 km",2002,Petrol,Suv,Gray,Oslo,234 kW (318 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342904613
"7,454 EUR (85,000 NOK)",Saab,9-3,1.9 TTiD,"140,500 km",2007,Diesel,Sedan,Gray,Fredrikstad,111 kW (151 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341946339
"21,911 EUR (249,845 NOK)",Bmw,X5,xDrive30d,"187,000 km",2012,Diesel,Suv,Gray,Bodø,231 kW (314 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342482065
"20,960 EUR (239,000 NOK)",Hyundai,Kona,,"70,110 km",2019,Electric,Crossover,Gray,Stavanger,152 kW (207 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342748662
"70,159 EUR (799,999 NOK)",Audi,E-Tron,,"12,000 km",2022,Electric,Suv,White,Hønefoss,439 kW (597 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=336417378
"12,190 EUR (139,000 NOK)",Kia,Soul Ev,,"88,000 km",2019,Electric,Mpv,Gray,Skien,82 kW (112 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341107863
"104,361 EUR (1,190,000 NOK)",Porsche,Taycan,,"14,000 km",2023,Electric,Wagon,Black,Larvik,501 kW (681 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=314621900
"114,000 EUR (1,299,900 NOK)",Porsche,Taycan,,"12,000 km",2023,Electric,Sedan,Black,Kristiansand,445 kW (605 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=307045606
"57,880 EUR (659,990 NOK)",Kia,Ev6,GT 77 kWh,150 km,2023,Electric,Crossover,White,Elverum,242 kW (329 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342772888
"8,682 EUR (99,000 NOK)",Citroen,C4 Cactus,1.6,"132,000 km",2016,Diesel,Hatchback,White,Drammen,73 kW (99 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342894575
"4,108 EUR (46,845 NOK)",Audi,A6,2.7,"271,300 km",2006,Diesel,Wagon,Gray,As,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341920292
"8,270 EUR (94,305 NOK)",Mitsubishi,Asx,1.6,"153,840 km",2014,Petrol,Crossover,Silver,Kopervik,87 kW (118 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=340098711
"31,483 EUR (359,000 NOK)",Bmw,3 Series,,"120,250 km",2012,Petrol,Sedan,Gray,Jessheim,228 kW (310 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=339590059
"26,248 EUR (299,305 NOK)",Volkswagen,Tiguan,2.0 TDI,"144,511 km",2017,Diesel,Crossover,White,Mandal,111 kW (151 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342153209
"22,793 EUR (259,900 NOK)",Mazda,Cx-5,2.2 D,"95,700 km",2017,Diesel,Crossover,Blue,Porsgrunn,111 kW (151 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343265876
"4,297 EUR (49,000 NOK)",Mitsubishi,I-Miev,,"87,000 km",2013,Electric,Mini,White,Sola,35 kW (48 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=335036795
"55,249 EUR (629,990 NOK)",Kia,Ev6,GT 77 kWh,"2,211 km",2023,Electric,Crossover,White,Elverum,242 kW (329 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=337187386
"34,991 EUR (399,000 NOK)",Porsche,Cayenne,3.0 D,"134,000 km",2014,Diesel,Suv,Black,Stavanger,157 kW (214 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342796975
"24,117 EUR (275,000 NOK)",Alpina,B7,4.4,"109,500 km",2004,Petrol,Sedan,Black,Haugesund,372 kW (506 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342990363
"56,127 EUR (640,000 NOK)",Porsche,Cayenne,4.8,"123,983 km",2014,Petrol,Suv,Black,Oslo,410 kW (558 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=338683321
