Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"15,890 EUR",Škoda,Octavia,2.0 TDI,"115,932 km",2018,Diesel,Wagon,Gray,Gaillard,111 kW (151 HP),Automatic,https://www.gueudet.fr/voiture/occasion/skoda/octavia-break/20-tdi-150ch-cr-fap-clever-dsg6/52487
"15,490 EUR",Nissan,Qashqai,1.2,"85,837 km",2016,Petrol,Crossover,Black,Seynod,85 kW (116 HP),Automatic,https://www.auto-selection.com/voiture-occasion/nissan-qashqai/23942038.html
"29,299 EUR",Lexus,Nx,300h,"72,625 km",2018,Hybrid,Suv,White,Chambourcy,155 kW (211 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-lexus-nx-300h-4wd-luxe-euro6d-t-78240-chambourcy-120925
"29,490 EUR",Seat,Ateca,1.5 tsi,"41,446 km",2022,Petrol,Suv,Gray,Seynod,111 kW (151 HP),Automatic,https://www.auto-selection.com/voiture-occasion/seat-ateca/23867492.html
"59,990 EUR",Audi,Sq7,4.0 TDI,"107,844 km",2018,Diesel,Suv,Black,Liévin,324 kW (441 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-audi-sq7-4-0-v8-tdi-435ch-clean-diesel-quattro-tiptronic-7-places-62800-lievin-18821
"19,990 EUR",Volkswagen,T-Cross,1.0 tsi,"37,916 km",2019,Petrol,Crossover,Gray,Albi,115 kW (156 HP),Automatic,https://fr.renew.auto/achat-vehicules-occasions/detail.html?productId=VEH_00000977_VO415054
"42,590 EUR",Lexus,Rx,450h,"80,813 km",2020,Hybrid,Suv,Gray,Champagne-au-Mont-d'Or,195 kW (265 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-lexus-rx-450h-4wd-luxe-mc19-69410-champagne-au-mont-d-or-062544
"39,999 EUR",Lexus,Rx,450h,"54,960 km",2020,Hybrid,Suv,Gray,Nanterre,263 kW (358 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-lexus-rx-450h-4wd-luxe-euro6d-t-15cv-92000-nanterre-110426
"52,990 EUR",Lexus,Rx,450h,"30,377 km",2020,Hybrid,Suv,Gray,Champagne-au-Mont-d'Or,195 kW (265 HP),Automatic,https://www.autosphere.fr/fiche-mixte/auto-occasion-lexus-rx-450h-4wd-executive-mc19-69410-champagne-au-mont-d-or-062596
"17,499 EUR",Seat,Arona,1.0,"61,595 km",2019,Petrol,Crossover,Orange,Serignan-du-Comtat,85 kW (116 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-seat-arona-10-ecotsi-115ch-startstop-xcellence-dsg-euro6d-t-670079/
"83,999 EUR",Porsche,Macan,2.9 Turbo,"40,223 km",2019,Petrol,Suv,Gray,Nîmes,328 kW (446 HP),Automatic,https://www.leparking.fr/voiture-occasion-detail/porsche-macan-turbo/porsche-macan-2-9-v6-440ch-turbo-pdk-euro6d-t-evap-isc/Y33G1PKS.html
"9,990 EUR",Citroen,C3 Picasso,1.2,"108,556 km",2016,Petrol,Mpv,White,Creil,82 kW (112 HP),Manual,https://www.auto-selection.com/voiture-occasion/citroen-c3-picasso/23810047.html
"32,900 EUR",Nissan,Qashqai,1.3,10 km,2022,Petrol,Crossover,Gray,Tours,104 kW (141 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-qashqai-13-mild-hybrid-140ch-tekna-692308/
"25,990 EUR",Lexus,Nx,300h,"83,666 km",2016,Hybrid,Suv,White,Champagne-au-Mont-d'Or,155 kW (211 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-lexus-nx-300h-4wd-luxe-69410-champagne-au-mont-d-or-062635
"32,900 EUR",Nissan,Qashqai,1.3,"19,985 km",2022,Petrol,Crossover,Gray,Saint-Quentin,117 kW (159 HP),Automatic,https://www.gueudet.fr/voiture/occasion/nissan/qashqai/13-mild-hybrid-158ch-tekna-xtronic/49671
"45,490 EUR",Lexus,Rx,450h,"37,846 km",2019,Hybrid,Suv,Black,Levallois Perret,195 kW (265 HP),Automatic,https://www.autosphere.fr/fiche-mixte/auto-occasion-lexus-rx-450h-4wd-executive-mc19-92300-levallois-perret-110422
"28,900 EUR",Nissan,Qashqai,1.3,"59,961 km",2021,Petrol,Crossover,Gray,Saint-Quentin,117 kW (159 HP),Automatic,https://www.gueudet.fr/voiture/occasion/nissan/qashqai/13-mild-hybrid-158ch-tekna-xtronic/46612
"17,900 EUR",Renault,Kadjar,1.6 tce,100 km,2017,Petrol,Suv,Black,Tours,121 kW (165 HP),Manual,https://www.autoscout24.fr/offres/renault-kadjar-bose-cuir-led-navi-essence-noir-b845d6f8-ac8b-4758-aa7c-d2412f5d5d14
"26,799 EUR",Peugeot,508,1.6 puretech,"35,053 km",2020,Petrol,Sedan,Gray,Saint-Cyr-sur-Loire,134 kW (182 HP),Automatic,https://www.autosphere.fr/fiche-mixte/auto-occasion-peugeot-508-puretech-180ch-s-s-gt-line-eat8-10cv-37540-saint-cyr-sur-loire-101416
"20,490 EUR",Ford,Kuga,1.5,"62,318 km",2017,Diesel,Suv,Brown,Dieppe,89 kW (121 HP),Automatic,https://www.gueudet.fr/voiture/occasion/ford/kuga/15-tdci-120ch-stopstart-titanium-4x2-powershift/53707
"50,990 EUR",Land Rover,Range Rover,4.4 SDV8,"117,978 km",2017,Diesel,Suv,Black,Mérignac,252 kW (343 HP),Automatic,https://www.paruvendu.fr/a/voiture-occasion/land-rover/range-rover/1273844046A1KVVOLRRAN
"13,400 EUR",Ford,Fiesta,1.0 EcoBoost,"45,800 km",2016,Petrol,Sedan,Black,Montélimar,100 kW (136 HP),Automatic,https://fr.renew.auto/achat-vehicules-occasions/detail.html?productId=VEH_00000043_VO231310
"36,990 EUR",Lexus,Rx,450h,"58,987 km",2016,Hybrid,Suv,Blue,Champagne-au-Mont-d'Or,196 kW (267 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-lexus-rx-450h-4wd-executive-69410-champagne-au-mont-d-or-062705
"56,990 EUR",Lexus,Nx,350h,"9,900 km",2023,Hybrid,Suv,Green,Nanterre,137 kW (186 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-lexus-nx-350h-2wd-luxe-my24-92000-nanterre-e763862
"21,990 EUR",Bmw,4 Series,,299 km,2016,Diesel,Sedan,Black,Tours,137 kW (186 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-gran-coupe-420da-184ch-luxury-725438/
"46,990 EUR",Porsche,Macan,3.6 Turbo,"63,000 km",2014,Petrol,Suv,Blue,Lanester,298 kW (405 HP),Automatic,https://www.leparking.fr/voiture-occasion-detail/porsche-macan-turbo/porsche-macan-3-6-v6-400ch-turbo-pdk/7JYVRMA9.html
"54,900 EUR",Porsche,Macan,3.6,"51,250 km",2014,Petrol,Suv,Gray,Aix En Provence,298 kW (405 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-porsche-macan-3-6-v6-400ch-turbo-pdk-13100-aix-en-provence-918361
"28,499 EUR",Honda,Cr-V,1.5 i,"32,100 km",2019,Hybrid,Suv,Red,Marly,108 kW (147 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-honda-cr-v-2-0-i-mmd-184ch-origin-edition-4wd-at-57155-marly-223821
"21,400 EUR",Mercedes Benz,A-Class,,521 km,2019,Diesel,Sedan,Gray,Tours,86 kW (117 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-mercedes-classe-a-180-d-116ch-business-line-7g-dct-700481/
"114,990 EUR",Bmw,X5,,0 km,2023,Hybrid,Suv,Gray,Le Blanc,233 kW (317 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x5-xdrive50e-489ch-m-sport-662073/
"38,890 EUR",Bmw,X1,,85 km,2022,Hybrid,Suv,Black,Tours,93 kW (126 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x1-f48-x1-xdrive25e-220-xline-690308/
"29,990 EUR",Bmw,X1,,287 km,2021,Petrol,Suv,Blue,Tours,101 kW (137 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-bmw-x1-sdrive18i-136ch-xline-704415/
"31,990 EUR",Bmw,X1,,143 km,2021,Diesel,Suv,Gray,Le Blanc,141 kW (192 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x1-xdrive20da-190ch-m-sport-702587/
"33,950 EUR",Bmw,X1,25e xDrive,0 km,2021,Hybrid,Suv,White,Le Blanc,164 kW (223 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x1-f48-xdrive-25e-hybrid-220-bva8-m-sport-toit-ouvrant-hayon-755757/
"31,990 EUR",Bmw,X1,sDrive18d,823 km,2019,Diesel,Suv,White,Le Blanc,111 kW (151 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x1-f48-2-x1-sdrive18d-m-sport-bva8-765388/
"14,990 EUR",Nissan,Qashqai,1.2,"98,686 km",2018,Petrol,Crossover,Black,Dinan,115 kW (156 HP),Manual,https://fr.renew.auto/achat-vehicules-occasions/detail.html?productId=VEH_00000733_VO231129
"16,650 EUR",Nissan,Qashqai,1.2,"53,867 km",2018,Petrol,Crossover,Red,Mantes La Ville,115 kW (156 HP),Manual,https://fr.renew.auto/achat-vehicules-occasions/detail.html?productId=VEH_00001260_VO110732
"19,490 EUR",Nissan,Qashqai,1.2,"31,615 km",2018,Petrol,Crossover,Gray,Clermont,85 kW (116 HP),Manual,https://www.gueudet.fr/voiture/occasion/nissan/qashqai/12-dig-t-115ch-tekna/41095
"44,999 EUR",Peugeot,Traveller,,5 km,2022,Electric,Van,White,Riom,101 kW (137 HP),Automatic,https://www.autosphere.fr/fiche-mixte/auto-occasion-peugeot-traveller-electrique-136ch-100kw-batterie-75kwh-standard-allure-8-places-63200-riom-51085
"23,490 EUR",Audi,Q2,2.0 TDI,920 km,2017,Diesel,Crossover,Black,Tours,141 kW (192 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-audi-q2-20-tdi-190ch-design-luxe-quattro-s-tronic-7-599942/
"21,990 EUR",Peugeot,3008,1.2 puretech,0 km,2018,Petrol,Crossover,Blue,Vitre,97 kW (132 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-peugeot-3008-12-puretech-130ch-gt-line-ss-675195/
"50,990 EUR",Bmw,X4,,100 km,2021,Diesel,Suv,Black,Tours,141 kW (192 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x4-g02-x4-xdrive20da-190-m-sport-646800/
"61,990 EUR",Bmw,X4,M40d,767 km,2020,Diesel,Suv,Blue,Tours,253 kW (344 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x4-g02-x4-m40d-340-m-performance-715703/
"44,990 EUR",Bmw,X4,xDrive20d,631 km,2020,Diesel,Suv,White,Le Blanc,141 kW (192 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x4-xdrive20d-190ch-m-sport-euro6d-t-131g-675191/
"47,990 EUR",Bmw,X4,xDrive30d,100 km,2019,Diesel,Suv,White,Le Blanc,197 kW (268 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x4-xdrive30d-265ch-m-sport-euro6d-t-753411/
"45,990 EUR",Bmw,X4,,52 km,2019,Diesel,Suv,Black,Tours,243 kW (330 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x4-m40da-326ch-euro6d-t-753358/
"33,490 EUR",Bmw,X4,xDrive20d,181 km,2018,Diesel,Suv,White,Le Blanc,141 kW (192 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x4-f26-x4-xdrive20d-190-m-sport-bva8-718364/
"27,990 EUR",Bmw,X4,,397 km,2017,Diesel,Suv,Gray,Tours,141 kW (192 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x4-xdrive20da-190ch-xline-720680/
"20,999 EUR",Volkswagen,T-Cross,1.0 tsi,"42,223 km",2021,Petrol,Crossover,Blue,Troyes,110 kW (150 HP),Manual,https://fr.renew.auto/achat-vehicules-occasions/detail.html?productId=VEH_00000430_VO023226
"17,900 EUR",Volkswagen,T-Cross,1.0 tsi,"26,451 km",2021,Petrol,Crossover,Gray,Chalon Sur Saône,95 kW (129 HP),Manual,https://fr.renew.auto/achat-vehicules-occasions/detail.html?productId=VEH_00000593_VO435205
"31,990 EUR",Audi,Q5,3.0 TDI,156 km,2017,Diesel,Suv,Black,Tours,192 kW (261 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-audi-q5-30-v6-tdi-258ch-clean-diesel-avus-quattro-s-tronic-7-753324/
"17,990 EUR",Citroen,Spacetourer,1.6,926 km,2019,Diesel,Van,White,Le Blanc,97 kW (132 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-citroen-spacetourer-bluehdi-130-ss-bvm6-shine-692314/
"20,990 EUR",Citroen,Spacetourer,1.6,427 km,2019,Diesel,Van,Gray,Tours,97 kW (132 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-citroen-spacetourer-bluehdi-130ch-ss-feel-eat8-e6d-temp-704386/
"42,999 EUR",Mercedes Benz,S-Class,350 D,"107,717 km",2017,Diesel,Sedan,Gray,Poitiers,213 kW (290 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-mercedes-classe-s-350-d-fascination-4matic-9g-tronic-86000-poitiers-2231035
"25,900 EUR",Nissan,Juke,1.0 DIG-T,564 km,2022,Petrol,Crossover,White,Le Blanc,85 kW (116 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-n-connecta-2021-710363/
"24,490 EUR",Nissan,Juke,1.0,200 km,2022,Petrol,Crossover,Gray,Tours,85 kW (116 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-tekna-2021-656239/
"20,990 EUR",Nissan,Juke,1.0 DIG-T,45 km,2022,Petrol,Crossover,White,Le Blanc,85 kW (116 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-n-design-2021-727042/
"21,990 EUR",Nissan,Juke,1.0 DIG-T,9 km,2022,Petrol,Crossover,White,Le Blanc,85 kW (116 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-tekna-dct-20215-715716/
"21,980 EUR",Nissan,Juke,1.0 DIG-T,783 km,2021,Petrol,Crossover,Gray,Tours,85 kW (116 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-n-design-dct-20215-550268/
"21,990 EUR",Nissan,Juke,1.0 DIG-T,751 km,2021,Petrol,Crossover,Red,Tours,85 kW (116 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-n-connecta-20215-740954/
"23,990 EUR",Nissan,Juke,1.0,735 km,2021,Petrol,Crossover,White,Le Blanc,85 kW (116 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-enigma-dct-2021-643692/
"18,990 EUR",Nissan,Juke,1.0 DIG-T,697 km,2021,Petrol,Crossover,Black,Tours,85 kW (116 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-n-connecta-2021-716046/
"18,490 EUR",Nissan,Juke,1.0 DIG-T,650 km,2021,Petrol,Crossover,Black,Tours,85 kW (116 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-n-connecta-2021-735187/
"22,990 EUR",Nissan,Juke,1.0,184 km,2021,Petrol,Crossover,White,Le Blanc,85 kW (116 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-n-design-dct-2021-679014/
"23,990 EUR",Nissan,Juke,1.0,100 km,2021,Petrol,Crossover,Gray,Tours,85 kW (116 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-enigma-dct-2021-661964/
"21,990 EUR",Nissan,Juke,1.0,100 km,2021,Petrol,Crossover,White,Le Blanc,85 kW (116 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-enigma-dct-2021-646864/
"18,990 EUR",Nissan,Juke,1.0 DIG-T,100 km,2021,Petrol,Crossover,White,Le Blanc,85 kW (116 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-nissan-juke-10-dig-t-114ch-enigma-dct-2021-747390/
"22,480 EUR",Opel,Mokka,1.2,"15,785 km",2021,Petrol,Crossover,Gray,Saint-Germain-en-Laye,95 kW (129 HP),Automatic,https://fr.renew.auto/achat-vehicules-occasions/detail.html?productId=VEH_00001314_VO023462
"41,190 EUR",Toyota,C-Hr,1.8,985 km,2024,Hybrid,Suv,Blue,Tours,73 kW (99 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-toyota-c-hr-18-140ch-collection-688455/
"45,490 EUR",Toyota,C-Hr,2.0,0 km,2024,Hybrid,Suv,Red,Tours,113 kW (154 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-toyota-c-hr-20-200ch-gr-sport-premiere-awd-i-705793/
"43,900 EUR",Toyota,C-Hr,2.0,0 km,2024,Hybrid,Suv,Yellow,Tours,113 kW (154 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-toyota-c-hr-20-200ch-collection-premiere-695453/
"41,690 EUR",Toyota,C-Hr,2.0,0 km,2024,Hybrid,Suv,White,Le Blanc,113 kW (154 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-toyota-c-hr-20-200ch-gr-sport-688454/
"40,490 EUR",Toyota,C-Hr,1.8,0 km,2024,Hybrid,Suv,Blue,Tours,73 kW (99 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-toyota-c-hr-18-140ch-collection-695170/
"31,290 EUR",Toyota,C-Hr,1.8,875 km,2023,Hybrid,Suv,Gray,Tours,73 kW (99 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-toyota-c-hr-18-hybride-122ch-design-ultimate-e-cvt-654205/
"35,990 EUR",Toyota,C-Hr,2.0,0 km,2023,Hybrid,Suv,Gray,Tours,113 kW (154 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-toyota-c-hr-20-hybride-184ch-gr-sport-e-cvt-688442/
"26,990 EUR",Hyundai,Kona,1.6 Hybrid GDi,568 km,2022,Hybrid,Crossover,Gray,Tours,78 kW (106 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-hyundai-kona-16-gdi-hybrid-141ch-executive-dct-6-euro6d-t-evap-706142/
"19,990 EUR",Hyundai,Kona,1.6 hybrid,609 km,2021,Diesel,Crossover,Gray,Tours,101 kW (137 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-hyundai-kona-16-crdi-136ch-hybrid-48v-executive-dct-7-769380/
"18,990 EUR",Hyundai,Kona,1.6 CRDi,84 km,2020,Diesel,Crossover,Blue,Tours,101 kW (137 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-hyundai-kona-16-crdi-136ch-creative-dct-7-euro6d-t-evap-642542/
"84,990 EUR",Bmw,X7,,32 km,2020,Diesel,Suv,Black,Le Blanc,298 kW (405 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-bmw-x7-m50da-xdrive-400ch-m-performance-690341/
"31,000 EUR",Škoda,Kodiaq,1.5 act dsg tsi,"61,368 km",2019,Diesel,Suv,White,Orthez,150 kW (204 HP),Automatic,https://fr.renew.auto/achat-vehicules-occasions/detail.html?productId=VEH_00000158_VO044680
"25,900 EUR",Nissan,X-Trail,1.7 dci,995 km,2020,Diesel,Suv,Brown,Tours,111 kW (151 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-dci-150ch-tekna-2020-753385/
"22,990 EUR",Nissan,X-Trail,1.7 dci,558 km,2020,Diesel,Suv,Brown,Tours,111 kW (151 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-dci-150ch-tekna-euro6d-t-745846/
"24,990 EUR",Nissan,X-Trail,1.7 dci,7 km,2020,Diesel,Suv,Gray,Tours,111 kW (151 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-dci-150ch-n-connecta-euro6d-t-712412/
"19,990 EUR",Nissan,X-Trail,1.7 dci,103 km,2019,Diesel,Suv,Black,Tours,111 kW (151 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-dci-150ch-tekna-euro6d-t-7-places-769402/
"23,990 EUR",Nissan,X-Trail,1.7 dci,100 km,2019,Diesel,Suv,Gray,Tours,111 kW (151 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-dci-150ch-tekna-euro6d-t-7-places-646860/
"23,990 EUR",Nissan,X-Trail,1.7 dci,10 km,2019,Diesel,Suv,Gray,Tours,111 kW (151 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-dci-150ch-n-connecta-euro6d-t-596510/
"20,990 EUR",Nissan,X-Trail,1.6,817 km,2018,Diesel,Suv,Gray,Tours,96 kW (131 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-16-dci-130ch-tekna-7-places-675168/
"20,990 EUR",Nissan,X-Trail,1.6,100 km,2018,Diesel,Suv,Black,Tours,96 kW (131 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-16-dci-130ch-tekna-685343/
"15,990 EUR",Nissan,X-Trail,1.6,759 km,2017,Diesel,Suv,Gray,Tours,96 kW (131 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-16-dci-130ch-n-connecta-euro6-714503/
"18,990 EUR",Nissan,X-Trail,1.6,705 km,2017,Diesel,Suv,Black,Tours,96 kW (131 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-16-dci-130ch-tekna-euro6-679025/
"14,990 EUR",Nissan,X-Trail,1.6,772 km,2016,Diesel,Suv,Green,Tours,96 kW (131 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-16-dci-130ch-n-connecta-euro6-704385/
"15,990 EUR",Nissan,X-Trail,1.6,103 km,2015,Diesel,Suv,Blue,Tours,96 kW (131 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-x-trail-16-dci-130ch-connect-edition-euro6-7-places-765468/
"12,999 EUR",Peugeot,3008,1.2 puretech,"92,446 km",2016,Petrol,Crossover,Black,Reims,97 kW (132 HP),Manual,https://www.autosphere.fr/fiche/auto-occasion-peugeot-3008-1-2-puretech-feline-s-s-51100-reims-145017
"14,490 EUR",Volkswagen,E-Golf,,668 km,2016,Electric,Hatchback,White,Le Blanc,85 kW (116 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-volkswagen-e-golf-115ch-5p-660569/
"79,980 EUR",Mercedes Benz,A-Class,45 AMG,"17,736 km",2022,Petrol,Sedan,Black,Poitiers,313 kW (426 HP),Automatic,https://www.autosphere.fr/fiche/auto-occasion-mercedes-classe-a-45-amg-421ch-s-4matic-8g-dct-speedshift-amg-86000-poitiers-2231226
"15,750 EUR",Kia,Stonic,1.0 T-GDi,"39,411 km",2019,Petrol,Crossover,Blue,Libourne,88 kW (120 HP),Manual,https://fr.renew.auto/achat-vehicules-occasions/detail.html?productId=VEH_25003529_VO240013
"10,489 EUR",Seat,Ibiza,1.2 TSI,"88,500 km",2015,Petrol,Hatchback,White,Andrézieux-Bouthéon,86 kW (117 HP),Manual,https://www.paruvendu.fr/a/voiture-occasion/seat/ibiza/1273054959A1KVVOSEIBI
"13,900 EUR",Škoda,Octavia,1.0 tsi,"78,661 km",2017,Petrol,Wagon,White,Avon,85 kW (116 HP),Manual,https://fr.renew.auto/achat-vehicules-occasions/detail.html?productId=VEH_00001280_VO466623
"20,990 EUR",Seat,Arona,1.0 tsi,616 km,2021,Petrol,Crossover,Gray,Tours,82 kW (112 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-seat-arona-10-tsi-110ch-xperience-dsg7-745667/
"16,990 EUR",Seat,Arona,1.0,824 km,2018,Petrol,Crossover,White,Le Blanc,86 kW (117 HP),Automatic,https://occasion.autoplus.fr/voiture-occasion-seat-arona-10-ecotsi-115ch-startstop-xcellence-dsg-704377/
"12,990 EUR",Renault,Scenic,1.5 dCi,797 km,2016,Diesel,Mpv,Gray,Le Blanc,82 kW (112 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-renault-scenic-15-dci-110ch-energy-bose-eco2-euro6-2015-685359/
"11,799 EUR",Renault,Scenic,1.2 TCe,177 km,2016,Petrol,Mpv,Beige,Le Blanc,96 kW (131 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-renault-scenic-12-tce-130ch-energy-bose-euro6-2015-589248/
"32,990 EUR",Nissan,Qashqai,1.3,399 km,2023,Petrol,Crossover,White,Le Blanc,104 kW (141 HP),Manual,https://occasion.autoplus.fr/voiture-occasion-nissan-qashqai-13-mild-hybrid-140ch-n-connecta-2022-680847/
