Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact,Euro norm
"6,445 EUR",Volkswagen,Jetta,1.2 TSI,"196,811 km",2011,Petrol,Sedan,Green,Stolwijk,78 kW (106 HP),Manual,https://www.vaartland.nl/occasion/volkswagen/jetta/1-2-tsi-comfortline-13/49-ppn-4,
"11,850 EUR",Audi,A1,1.0 s tfsi,"181,220 km",2016,Petrol,Mini,Black,Hardenberg,70 kW (95 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/sedan/vehicle/2561268/audi-a1-10-tfsi-sport-pro-line-s-navi-clima-xenon-stoelverwarming-pdc-va,
"13,945 EUR",Audi,A1,1.0 s tfsi,"162,619 km",2016,Petrol,Mini,White,Stolwijk,70 kW (95 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/audi/a1-10-tfsi-2x-s-line-aut-navi-led-parkeersensoren/18805016,
"19,245 EUR",Volkswagen,Golf,1.5 tsi,"143,945 km",2019,Electric,Wagon,Black,Bathmen,111 kW (151 HP),Manual,https://www.autoscout24.nl/aanbod/volkswagen-golf-variant-1-5-tsi-150pk-highline-business-r-line-led-nav-benzine-zwart-021a07d8-d8fa-4798-8bf9-c8fce4cd9aa2,
"24,950 EUR",Volkswagen,Golf,2.0 TSI,"32,040 km",2016,Petrol,Hatchback,Black,Kapelle,164 kW (223 HP),Manual,https://www.zeelandnet.nl/prikbord/volkswagen-golf-20-tsi-gti-dynaudio/a/6145101,
"17,450 EUR",Kia,Stonic,1.0 T-GDi,"31,472 km",2019,Petrol,Crossover,Black,Nuenen,132 kW (180 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/kia/stonic-10-t-gdi-dynamicline-navi-camera-lm-velgen/18835179,
"13,450 EUR",Opel,Corsa,1.2,"41,986 km",2020,Petrol,Hatchback,Black,Roermond,55 kW (75 HP),Manual,https://www.limburgmobiel.nl/tweedehands-auto/opel/corsa-12-75pk-edition-airco-cruise-control-5-deurs/18829693,
"13,945 EUR",Peugeot,308,1.2 puretech,"63,693 km",2018,Petrol,Hatchback,Gray,Stolwijk,97 kW (132 HP),Manual,https://www.vaartland.nl/occasion/peugeot/308/1-2-puretech-lease-premium/tv-595-r,
"25,725 EUR",Peugeot,3008,1.2 puretech,"26,083 km",2019,Petrol,Crossover,Silver,Bergschenhoek,97 kW (132 HP),Automatic,https://www.marktplaats.nl/v/auto-s/peugeot/m2081021006-peugeot-3008-1-2-puretech-allure-automaat-met-full-led,
"9,260 EUR",Fiat,500,0.9 TwinAir,"71,318 km",2013,Petrol,Mini,Silver,Woerden,64 kW (87 HP),Manual,https://www.marktplaats.nl/v/auto-s/fiat/m2085608414-fiat-500-0-9-twinair-500s-cabrio-1e-eig-leer,
"16,700 EUR",Citroen,C3,1.2 puretech,"33,434 km",2022,Petrol,Hatchback,White,Oud Beijerland,61 kW (83 HP),Automatic,https://www.zeelandnet.nl/prikbord/citroen-c3-puretech-82-c-series-apple-carplay-stoelverwarming-climate-control/a/6197197,
"19,250 EUR",Volkswagen,Polo,1.0 tsi,"54,372 km",2021,Petrol,Hatchback,Blue,Emmeloord,70 kW (95 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2556749/volkswagen-polo-10-tsi-rline-edition-95pk-park-distance-control-adaptive-cruise-appconnect-airco-16-lichtmetaal,
"18,900 EUR",Volkswagen,Polo,1.0 tsi,"33,558 km",2021,Petrol,Hatchback,Gray,Apeldoorn,70 kW (95 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/polo-10-tsi-highline-business-r-panodak-acc-stoelverw-carplay-dab-clima-led/18823607,
"24,945 EUR",Volkswagen,Touran,1.4 TSI,"70,552 km",2018,Petrol,Mpv,Black,Bathmen,111 kW (151 HP),Automatic,https://www.marktplaats.nl/v/auto-s/volkswagen/m2090176319-volkswagen-touran-1-4-tsi-150pk-dsg-aut-comfortline-edition,6
"24,700 EUR",Audi,A3,1.5 35 TFSI,"130,873 km",2020,Petrol,Hatchback,Gray,Velp,111 kW (151 HP),Automatic,https://www.valleiautogroep.nl/auto-zoeken/audi-a3-sportback-35-tfsi-150pk-cod-advance-sport-37469207,
"13,945 EUR",Seat,Arona,1.0 tsi,"103,111 km",2018,Petrol,Crossover,Black,Stolwijk,70 kW (95 HP),Manual,https://www.autotrader.nl/auto/voertuig/seat-arona-10-tsi-style-business-intense-nav-plus-cam-carplay-benzine/4cc24eae-c25f-4a5f-9281-4cfeaf856ba6/,
"15,745 EUR",Ford,Fiesta,1.0 EcoBoost,"63,552 km",2020,Petrol,Hatchback,Silver,Tilburg,70 kW (95 HP),Manual,https://www.zeelandnet.nl/prikbord/ford-fiesta-10-ecoboost-titanium-navigatie-climate-control-parkeer-sensoren-lmv-led-stoel-stuur-verwarming/a/6318997,
"19,745 EUR",Škoda,Octavia,1.0 tsi,"87,768 km",2020,Petrol,Wagon,Black,Stolwijk,82 kW (112 HP),Manual,https://www.marktplaats.nl/v/auto-s/skoda/m2083426428-skoda-octavia-1-0-tsi-ambition-business-ed-nieuw-model-na,
"18,700 EUR",Škoda,Octavia,1.0 tsi,"45,277 km",2020,Petrol,Wagon,Black,Rijswijk,86 kW (117 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/skoda/octavia-10-tsi-115-pk-6-bak-combi-greentech-business-edition-stoelverw/18745008,
"28,950 EUR",Audi,A6,2.8 fsi,"136,745 km",2014,Petrol,Wagon,Silver,Loon Op Zand,231 kW (314 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/audi/a6-avant-30-tfsi-quattro-sport-edition-3x-s-line-s-lineaircocruise-controlenavigatie/18647628,
"26,950 EUR",Audi,A6,2.8 fsi,"136,245 km",2014,Petrol,Wagon,Silver,Loon Op Zand,231 kW (314 HP),Automatic,https://www.autotrader.nl/auto/voertuig/audi-a6-avant-30-tfsi-quattro-sport-edition-3x-s-line-s-l-benzine/c4e24ba8-0599-442f-b78b-3723228c9d25/,
"19,500 EUR",Peugeot,5008,1.2 puretech,"131,270 km",2019,Petrol,Mpv,Black,Rijswijk,97 kW (132 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2560760/peugeot-5008-12-puretech-130-pk-automaat-active-adaptive-cruise-7pers,
"16,645 EUR",Kia,Ceed,1.0 T-GDi,"65,808 km",2020,Petrol,Wagon,Silver,Tilburg,89 kW (121 HP),Manual,https://www.zeelandnet.nl/prikbord/kia-ceed-sportswagon-10-t-gdi-dynamicline-navigatie-climate-control-parkeer-sensoren-camera-lmv-dab/a/6473077,
"11,499 EUR",Peugeot,308,1.2 puretech,"98,280 km",2017,Petrol,Hatchback,Silver,Stadskanaal,82 kW (112 HP),Manual,https://www.autoscout24.nl/aanbod/peugeot-308-1-2-puretech-active-ac-cruise-navi-apple-carplay-benzine-grijs-de955599-df3a-461b-b837-2a509863818b,
"31,950 EUR",Bmw,X6,xDrive50i,"146,561 km",2014,Petrol,Suv,Silver,Apeldoorn,334 kW (454 HP),Automatic,https://www.marktplaats.nl/v/auto-s/bmw/m2090159885-bmw-x6-xdrive50i-high-executive-automaat-leder-schuifdak,
"29,900 EUR",Bmw,X6,3.0 m50d,"143,398 km",2014,Diesel,Suv,Black,Apeldoorn,284 kW (386 HP),Automatic,https://www.marktplaats.nl/v/auto-s/bmw/m2087264790-bmw-x6-m50d-panodak-acc-memory-leer-camera-navi-carbon,
"13,745 EUR",Opel,Astra,1.0 Turbo,"79,515 km",2019,Petrol,Wagon,Blue,Stolwijk,78 kW (106 HP),Manual,https://www.vaartland.nl/occasion/opel/astra/sports-tourer-1-0-turbo-120-jaar-edition/zr-586-d,
"22,400 EUR",Peugeot,3008,1.2 puretech,"44,557 km",2018,Petrol,Crossover,Black,Rijswijk,97 kW (132 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/peugeot/3008-12-puretech-130-pk-automaat-allure-led-keyless/18798413,
"15,900 EUR",Citroen,C3,1.2 puretech,"36,305 km",2021,Petrol,Hatchback,White,Waalwijk,61 kW (83 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/citroen/c3-puretech-83-shine-airco-navi-parkeerhulp-led-verlichting/18750355,
"14,545 EUR",Nissan,Micra,1.0,"44,247 km",2020,Petrol,Mini,Black,Sittard,132 kW (180 HP),Manual,https://www.autotrader.nl/auto/voertuig/nissan-micra-10-ig-t-tekna-nav-airco-pdc-camera-benzine/fe6e4dbe-c0a8-4590-b01d-65dfbc1941fc/,
"15,450 EUR",Nissan,Micra,1.0,"23,482 km",2020,Petrol,Mini,Silver,Spijkenisse,75 kW (102 HP),Automatic,https://usedcars.nissan.nl/nissan-voorraad/voertuigen/nissan/micra/10-ig-t-n-connecta-connect-pack-navigatie-camera-apple-carplayandroid-auto-cruise-control-airco-rijklaarprijs/19498844,
"20,775 EUR",Nissan,Qashqai,1.6,"79,954 km",2019,Petrol,Crossover,Gray,Bergschenhoek,123 kW (167 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/nissan/qashqai-16-n-connecta-sterke-motor/18786460,
"6,945 EUR",Mini,Cooper,1.6,"102,869 km",2009,Electric,Hatchback,Black,Bathmen,89 kW (121 HP),Manual,https://www.autotrader.nl/auto/voertuig/mini-cooper-16-120pk-chili-airco-half-leder-apk-tot-26-benzine/4435e5e0-c842-461b-9dc6-5518f2d4e608/,
"20,440 EUR",Nissan,Qashqai,1.3 DIG-T,"69,165 km",2019,Petrol,Crossover,Purple,Tilburg,104 kW (141 HP),Manual,https://usedcars.nissan.nl/nissan-voorraad/voertuigen/nissan/qashqai/13-dig-t-acenta-apple-carplayandroid-auto-stoelverwarming-achteruitrijcamera-cruise-control-lmv/19302253,
"19,250 EUR",Volkswagen,Polo,1.0 dsg tsi,"91,954 km",2020,Petrol,Hatchback,White,Nijmegen,70 kW (95 HP),Automatic,https://www.valleiautogroep.nl/auto-zoeken/volkswagen-polo-1-0-tsi-95pk-dsg-comfortline-business-37229651,
"17,325 EUR",Volkswagen,Polo,1.0 tsi,"73,841 km",2020,Petrol,Hatchback,Gray,Zoetermeer,72 kW (98 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2558337/volkswagen-polo-10-tsi-comfortline-navigatie-bluetooth-digitaal-dashboard,
"17,425 EUR",Volkswagen,Polo,1.0 tsi,"34,091 km",2020,Petrol,Hatchback,White,Moordrecht,72 kW (98 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2549230/volkswagen-polo-10-tsi-comfortline-5-deurs-airco,
"18,540 EUR",Dacia,Sandero,1.0 tce,"14,500 km",2023,Petrol,Hatchback,Black,Tilburg,67 kW (91 HP),Manual,https://www.autoscout24.nl/aanbod/dacia-sandero-1-0-tce-90-pk-expression-apple-carplay-android-benzine-zwart-f10a6b4e-e553-4f3a-992a-4f4d3dc9ee6d,
"17,700 EUR",Seat,Ateca,1.0,"115,000 km",2019,Petrol,Suv,Silver,Kerkrade,86 kW (117 HP),Automatic,https://www.limburgmobiel.nl/tweedehands-auto/seat/ateca-10-ecotsi-move-panoramadaknavigatiecarplay/18800878,
"9,450 EUR",Peugeot,308,1.2 puretech,"136,370 km",2016,Petrol,Wagon,Red,Ochten,82 kW (112 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/peugeot/308-sw-12-puretech-style-dealer-onderh-trekhaak-navigatie/18769843,
"18,445 EUR",Volkswagen,Polo,1.0 tsi,"110,833 km",2020,Petrol,Hatchback,Black,Bathmen,72 kW (98 HP),Manual,https://www.autoscout24.nl/aanbod/volkswagen-polo-1-0-tsi-comfortline-pano-dak-led-virtual-b-benzine-zwart-83384749-8bc4-469a-a8c9-5d1e3447d5ff,6
"20,800 EUR",Seat,Ibiza,1.0 tsi,"32,308 km",2023,Petrol,Hatchback,Gray,Veenendaal,70 kW (95 HP),Manual,https://www.valleiautogroep.nl/auto-zoeken/seat-ibiza-1-0-tsi-95pk-style-business-connect-37471408,
"26,800 EUR",Seat,Ibiza,1.0 fr tsi,"20,732 km",2023,Petrol,Hatchback,White,Ede,70 kW (95 HP),Manual,https://www.valleiautogroep.nl/auto-zoeken/seat-ibiza-1-0-tsi-95pk-fr-plus-connect-37281682,
"19,400 EUR",Kia,Picanto,1.0,"4,900 km",2023,Petrol,Mini,Gray,Nuenen,132 kW (180 HP),Automatic,https://www.autoscout24.nl/aanbod/kia-picanto-1-0-dpi-dynamicline-alleen-beschikbaar-voor-proefr-benzine-grijs-c82ec47a-7fee-4b97-a003-77a6d393390d,
"12,550 EUR",Nissan,Juke,1.6 S,"109,982 km",2015,Petrol,Crossover,White,Haarlem,86 kW (117 HP),Manual,https://www.viabovag.nl/auto/aanbod/nissan-juke-12-dig-t-ss-tekna-xa4ol9n,
"9,450 EUR",Ford,Grand C-Max,1.0,"132,122 km",2014,Petrol,Mpv,Blue,Spijkenisse,93 kW (126 HP),Manual,https://www.autotrader.nl/auto/voertuig/ford-grand-c-max-10-edition-7p-trekhaak-clima-pdc-airco-benzine/2489a7d5-9139-427a-b03c-747dd4b75a6a/,
"14,200 EUR",Citroen,C3,1.2 puretech,"41,075 km",2020,Petrol,Hatchback,Blue,Waalwijk,61 kW (83 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/citroen/c3-puretech-82-sens-feel-edition-navi-airco-parkeerhulp/18790990,
"18,300 EUR",Ds Automobiles,Ds 4 Crossback,electro,"56,379 km",2017,Electric,Crossover,Gray,Waalwijk,123 kW (167 HP),Automatic,https://www.marktplaats.nl/v/auto-s/ds/m2090030110-ds-ds-4-crossback-thp-165-business-automaat-trekhaak-air,
"22,925 EUR",Nissan,Qashqai,1.2,"50,169 km",2018,Petrol,Crossover,Silver,Bergschenhoek,86 kW (117 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2534701/nissan-qashqai-12-tekna,6
"6,899 EUR",Renault,Twingo,1.0 SCe,"122,696 km",2015,Petrol,Mini,White,Nuenen,52 kW (71 HP),Manual,https://www.autotrader.nl/auto/voertuig/renault-twingo-10-sce-71pk-open-dak-elektrische-ramen-voor-a-benzine/62e6a718-f427-4a11-83cb-b8a050bbb59d/,
"12,890 EUR",Renault,Captur,1.2 TCe,"114,143 km",2015,Petrol,Suv,Red,Sittard,132 kW (180 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/suv-off-road-pick-up/vehicle/2546351/renault-captur-12-tce-helly-hansen-edc-automaat-1e-eig-leder-nav-camera-cruise,
