Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"699,000 EUR",Volvo,Xc90,2.0,"37,420 km",2022,Diesel,Suv,Silver,Svarta,173 kW (235 HP),Semi Automatic,https://www.bytbil.com/jamtlands-lan/personbil-xc90-r-design-pro-ed-b5-235-hk-awd-bw-se-spec-moms-5031-17528745
"13,220 EUR (149,800 SEK)",Hyundai,Ix35,1.6 GDi,"109,820 km",2014,Petrol,Crossover,Black,Vallentuna,123 kW (167 HP),Automatic,https://bilweb.se/stockholms-lan/hyundai-ix35-go-2-0-gdi-awd-automat-pano-b-kamera-navi-2014-suv-10731853
"33,449 EUR (379,000 SEK)",Bmw,X6,xDrive30d,"100,000 km",2015,Diesel,Suv,Black,Eskilstuna,190 kW (258 HP),Automatic,https://www.blocket.se/annons/1001042692
"50,297 EUR (569,900 SEK)",Audi,A7,4.0 TFSI,"110,000 km",2015,Petrol,Sedan,White,Landvetter,412 kW (560 HP),Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-a7-rs7-4-0-tfsi-v8-quattro-taklucka-bo-hud-se-spec-7869-17518150
"9,258 EUR (104,900 SEK)",Mercedes Benz,C-Class,,"193,000 km",2024,Diesel,Sedan,Silver,Karlstad,200 kW (272 HP),Automatic,https://www.bytbil.com/varmlands-lan/personbil-c-350-7g-avantgarde-pano-harman-kardon-gps-drag-9574-17335444
"389,900 EUR",Bmw,5 Series,530e,"37,990 km",2023,Hybrid,Sedan,Black,Svarta,135 kW (184 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-530e-iperformance-m-sport-pano-h-k-b-kamera-navi-252hk-11518-17444254
"849,900 EUR",Bmw,X5,,"28,000 km",2024,Hybrid,Suv,Blue,Knivsta,210 kW (286 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-x5-xdrive45e-iperformance-m-sport-superdeal-6-95-394hk-100537-17483512
"48,453 EUR (549,000 SEK)",Bmw,7 Series,740d,"57,000 km",2018,Diesel,Sedan,Black,Vallentuna,235 kW (320 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-740-d-xdrive-limousine-m-sport-laser-hud-h-k-pano-se-utr-9042-17590009
"11,023 EUR (124,900 SEK)",Nissan,Qashqai,1.6,"189,760 km",2014,Diesel,Crossover,White,Kalmar,96 kW (131 HP),Automatic,https://www.bytbil.com/kalmar-lan/personbil-qashqai-1-6-dci-130hk-xtronic-cvt-panorama-360-8570-17514165
"29,998 EUR (339,900 SEK)",Bmw,X4,xDrive30d,"100,510 km",2017,Diesel,Suv,White,Bro,190 kW (258 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-x4-xdrive30d-m-sport-258hk-head-up-taklucka-seutrustn-10008-17541148
"9,699 EUR (109,900 SEK)",Volvo,V70,2.5 D5,"276,000 km",2012,Diesel,Wagon,Silver,Karlstad,160 kW (218 HP),Automatic,https://bilweb.se/varmlands-lan/volvo-v70-d5-geartronic-momentum-ocean-race-euro5-voc-2012-kombi-10666568
"46,767 EUR (529,900 SEK)",Audi,Sq5,3.0 TDI,"96,010 km",2019,Diesel,Suv,Black,Falun,255 kW (347 HP),Automatic,https://www.bytbil.com/dalarnas-lan/personbil-sq5-tdi-s-tronic-evolution-bo-pano-full-utrustad-347hk-5980-17536084
"34,773 EUR (394,000 SEK)",Lexus,Rx,450h,"98,490 km",2017,Hybrid,Suv,Black,Stockholm,233 kW (317 HP),Automatic,https://www.blocket.se/annons/1001055390
"374,900 EUR",Volvo,Xc60,2.0 T8 AWD,230 km,2024,Hybrid,Crossover,White,Karlstad,235 kW (320 HP),Automatic,https://www.bytbil.com/varmlands-lan/personbil-xc60-t8-twen-awd-r-design-bw-360k-pano-drag-hud-22-9574-17560481
"369,900 EUR",Bmw,5 Series,530e,"74,890 km",2023,Hybrid,Sedan,White,Uppsala,135 kW (184 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-530e-iperformance-steptronic-m-sport-252hk-navi-se-spec-7032-16721453
"13,671 EUR (154,900 SEK)",Volvo,V70,2.4,"149,850 km",2012,Diesel,Wagon,White,Växjö,158 kW (215 HP),Automatic,https://www.bytbil.com/kronobergs-lan/personbil-v70-d5-summum-geartronic-215hk-6-99-7784-17568891
"18,083 EUR (204,900 SEK)",Bmw,X6,xDrive40d,"213,660 km",2013,Diesel,Suv,Black,Svarta,225 kW (306 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-x6-xdrive40d-steptronic-taklucka-bluetooth-gps-m-sport-10823-17297593
"33,528 EUR (379,900 SEK)",Hyundai,Kona,1.6 hybrid,"6,800 km",2023,Hybrid,Crossover,Black,Ljungby,77 kW (105 HP),Automatic,https://www.bytbil.com/kronobergs-lan/personbil-kona-hybrid-1-6-dct-n-line-techpaket-bose-2112-17570930
"7,051 EUR (79,900 SEK)",Lexus,Gs,300,"245,000 km",2005,Petrol,Sedan,Silver,Helsingborg,183 kW (249 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-gs-300-3-0-v6-nybes-gps-backkamera-executive-mm-9663-17597792
"629,900 EUR",Audi,Q7,3.0 tfsi,"34,900 km",2023,Hybrid,Suv,Black,Are,250 kW (340 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-q7-55-tfsi-e-q-navi-cockpit-lader-drag-luftfjadr-matrix-11518-17394640
"7,493 EUR (84,900 SEK)",Volvo,S40,2.0,"228,500 km",2011,Diesel,Sedan,White,Stockholm,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-s40-d3-automat-150hk-classic-980kr-man-taklucka-10447-17571429
"12,788 EUR (144,900 SEK)",Volkswagen,Touareg,3.0 TDI V6,"240,000 km",2011,Diesel,Suv,Black,Halmstad,180 kW (245 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-touareg-3-0-v6-tdi-4motion-premium-panorama-1892-17502219
"549,900 EUR",Volvo,Xc60,2.0 Recharge T6,"62,000 km",2024,Hybrid,Crossover,White,Stockholm,186 kW (253 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc60-recharge-t6-awd-r-design-pano-drag-navi-hk-voc-100311-17467851
"6,089 EUR (69,000 SEK)",Volkswagen,Polo,1.1,"180,010 km",2024,Petrol,Hatchback,White,Uppsala,63 kW (86 HP),Manual,https://www.bytbil.com/uppsala-lan/personbil-polo-5-dorrar-1-4-comfortline-euro-5-8925-17504353
"379,900 EUR",Mercedes Benz,E-Class,,"63,490 km",2019,Diesel,Sedan,White,Stockholm,135 kW (184 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-e-200-euro-6-widescreen-ambient-light-360k-9543-17492339
"11,014 EUR (124,800 SEK)",Volkswagen,Touran,1.8 TSI,"179,110 km",2016,Petrol,Mpv,Blue,Uppsala,103 kW (140 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-touran-crosstouran-1-4-tsi-aut-7-sits-140hk-skinn-8327-17589592
"45,884 EUR (519,900 SEK)",Opel,Mokka-E,,"5,000 km",2023,Electric,Crossover,Black,Ljungby,100 kW (136 HP),Automatic,https://www.bytbil.com/kronobergs-lan/personbil-mokka-e-ultimate-50-kwh-136-hk-automat-1217-16850069
"47,650 EUR (539,900 SEK)",Volvo,Xc90,2.0,"129,990 km",2024,Diesel,Suv,White,Helsingborg,173 kW (235 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-xc90-b5-awd-r-design-7saten-mildhybrid-panoramamassage-6884-16548752
"369,900 EUR",Mercedes Benz,Glc-Class,,"162,200 km",2019,Diesel,Suv,Black,Uppsala,120 kW (163 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-glc-200-d-4matic-se-edition-1-agare-moms-vat-102397-17437186
"79,343 EUR (899,000 SEK)",Land Rover,Range Rover Sport,2.0,"26,000 km",2021,Hybrid,Suv,Black,Vallentuna,223 kW (303 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-range-rover-sport-p400e-autobiography-dynamic-9042-17552190
"17,024 EUR (192,900 SEK)",Kia,Ceed,1.4 T-GDi,"68,000 km",2019,Petrol,Hatchback,White,Bro,103 kW (140 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-ceed-sportswagon-1-4-t-gdi-gt-line-kamera-d-krok-m-varm-10008-17582230
"34,402 EUR (389,800 SEK)",Renault,Trafic,2.1 d,"50,020 km",2020,Diesel,Van,White,Stockholm,126 kW (171 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-trafic-kombi-lang-170hk-varmare-b-kamera-9sits-moms-9370-17502047
"79,343 EUR (899,000 SEK)",Audi,Sq8,4.0 TDI,"95,500 km",2020,Diesel,Suv,Black,Stockholm,320 kW (435 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-sq8-4-0-v8-tdi-moms-rs-diamond-pano-hud-bo-night-8553-17546477
"33,449 EUR (379,000 SEK)",Volvo,Xc60,2.0 T8 AWD,"139,000 km",2019,Hybrid,Crossover,Black,Vallentuna,225 kW (306 HP),Automatic,https://bilweb.se/stockholms-lan/volvo-xc60-t8-awd-r-design-pano-voc-pilot-h-k-dragkrok-se-ut-2019-suv-10767878
"33,449 EUR (379,000 SEK)",Audi,A8,4.0 TFSI V8,"105,500 km",2014,Petrol,Sedan,Silver,Vallentuna,320 kW (435 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-a8-4-0-tfsi-v8-q-435hk-massage-taklucka-360-kam-lagmil-5597-17567832
"31,754 EUR (359,800 SEK)",Audi,S3,1.8 T,"117,000 km",2017,Petrol,Sedan,White,Gävle,231 kW (314 HP),Automatic,https://www.blocket.se/annons/1000755302
"19,390 EUR (219,700 SEK)",Škoda,Superb,2.0 TDI,"121,180 km",2018,Diesel,Sedan,White,Vallentuna,141 kW (192 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-superb-2-0-tdi-4x4-business-edition-lk-drag-varmare-2053-17560533
"63,457 EUR (719,000 SEK)",Audi,Q8,3.0 50 TDI,"104,950 km",2020,Diesel,Suv,Black,Stockholm,210 kW (286 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-q8-50-tdi-q-moms-panorama-4x4-styrning-blackline-8553-17399868
"82,070 EUR (929,900 SEK)",Audi,Rsq3,2.5 TFSI,"2,300 km",2023,Petrol,Crossover,Black,Stockholm,294 kW (400 HP),Automatic,https://www.blocket.se/annons/1000864200
"61,691 EUR (699,000 SEK)",Audi,Q8,3.0 50 TDI,"97,000 km",2019,Diesel,Suv,Black,Stockholm,210 kW (286 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-q8-50-tdi-286hk-q-moms-pano-head-bo-soft-360-black-8553-17275955
"61,691 EUR (699,000 SEK)",Audi,Q8,3.0 50 TDI,"72,980 km",2019,Diesel,Suv,Black,Stockholm,210 kW (286 HP),Automatic,https://www.blocket.se/annons/1000334152
"72,273 EUR (818,900 SEK)",Lexus,Rx,450h,"6,100 km",2023,Hybrid,Suv,Black,Uppsala,137 kW (186 HP),Automatic,https://bilweb.se/uppsala-lan/lexus-rx-450h-executive-teknikpaket-drag-plug-in-2023-suv-10780964
"11,826 EUR (134,000 SEK)",Mercedes Benz,C-Class,220 CDI,"181,560 km",2013,Diesel,Hatchback,Black,Kungsbacka,126 kW (171 HP),Automatic,https://bilweb.se/hallands-lan/mercedes-benz-c-220-cdi-amg-sport-drag-navi-xenon-2013-kombi-10772628
"49,415 EUR (559,900 SEK)",Lexus,Rx,450h,"23,500 km",2022,Petrol,Suv,Silver,Uppsala,195 kW (265 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-rx-450h-awd-sport-edition-kampanj-10564-17173720
"31,737 EUR (359,600 SEK)",Volkswagen,Transporter,1.9,"159,140 km",2016,Diesel,Van,White,Stockholm,152 kW (207 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-multivan-highline-4m-dsg-varmare-el-dorr-b-kamera-9370-17553811
"34,402 EUR (389,800 SEK)",Volkswagen,Transporter,1.9,"138,670 km",2016,Diesel,Van,White,Stockholm,152 kW (207 HP),Automatic,https://bilweb.se/stockholms-lan/volkswagen-multivan-highline-4m-dsg-varmare-drag-el-dorrar-2016-minibuss-10748167
"46,688 EUR (529,000 SEK)",Audi,A7,3.0 45 TDI quattro,"82,000 km",2019,Diesel,Sedan,Black,Kristianstad,172 kW (234 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-a7-sportback-45-tdi-quattro-s-line-1-ars-garanti-6069-17492308
"379,900 EUR",Mercedes Benz,E-Class,,"116,800 km",2024,Diesel,Sedan,Black,Tumba,180 kW (245 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-e-300-d-e63s-amg-brabus-navi-kamera-se-spec-11536-17369456
"7,051 EUR (79,900 SEK)",Volkswagen,Touran,1.6 TDI,"224,680 km",2024,Diesel,Mpv,Silver,Trelleborg,77 kW (105 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-touran-1-6-tdi-navi-7-sits-drag-100014-17448634
"51,868 EUR (587,700 SEK)",Porsche,Macan,3.0 s,"74,010 km",2019,Petrol,Suv,Silver,Sollentuna,260 kW (354 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-macan-s-pdk-354hk-pano-varmare-drag-s-plus-vhjul-3427-17492596
"45,884 EUR (519,900 SEK)",Audi,Rs7,4.0 TFSI V8,"108,460 km",2023,Petrol,Sedan,Black,Eskilstuna,412 kW (560 HP),Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-rs7-4-0tfsi-v8-q-keramiska-bo-taklucka-hud-560hk-11277-17406319
"75,892 EUR (859,900 SEK)",Bmw,X7,30d xDrive,"42,350 km",2024,Diesel,Suv,Black,Knivsta,195 kW (265 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-x7-xdrive-30d-m-sport-7-sits-pano-luftfjadring-se-spec-9181-17564886
"529,900 EUR",Bmw,M3,3.0 DCT,"119,000 km",2015,Petrol,Sedan,Black,Falkenberg,317 kW (431 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-m3-f80-dct-m-performance-carbon-580-plus-hk-8959-17308475
"379,000 EUR",Bmw,5 Series,,"141,000 km",2017,Petrol,Sedan,Black,Uddevalla,250 kW (340 HP),Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-540-i-xdrive-g30-m-sport-340-448hk-svsald-unik-4719kr-m-11060-16869435
"7,051 EUR (79,900 SEK)",Škoda,Yeti,2.0 TDI,"160,000 km",2009,Diesel,Crossover,Brown,Eskilstuna,125 kW (170 HP),Manual,https://www.bytbil.com/sodermanlands-lan/personbil-yeti-2-0-tdi-4x4-nybes-nyservad-park-assist-170hk-102427-17556334
"49,865 EUR (565,000 SEK)",Mercedes Benz,Gls-Class,350,"122,510 km",2018,Diesel,Suv,Black,Bromma,190 kW (258 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-gls-350-d-4matic-9g-tronic-euro-6-amg-8788-17523373
"7,934 EUR (89,900 SEK)",Ford,Mondeo,1.5,"163,290 km",2023,Diesel,Sedan,Black,Uppsala,120 kW (163 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-mondeo-2-0-tdci-powershift-163hk-elstolar-varmare-100078-17501358
"15,436 EUR (174,900 SEK)",Mercedes Benz,Sl-Class,500,"138,000 km",2024,Petrol,Convertible,Silver,Arboga,225 kW (306 HP),Automatic,https://www.bytbil.com/vastmanlands-lan/personbil-sl-500-5g-tronic-306hk-elcab-nybesiktigad-4449-16982497
"388,900 EUR",Volvo,Xc60,2.0 RECHARGE T8,"138,300 km",2024,Hybrid,Crossover,Black,Are,223 kW (303 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-xc60-recharge-t8-awd-r-design-pano-drag-voc-navi-moms-11518-17554456
"549,000 EUR",Volvo,V60,2.0 T8 AWD,"33,740 km",2024,Hybrid,Wagon,Black,Kungsbacka,233 kW (317 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-v60-recharge-t8-awd-405hk-polestar-engineered-8210-17484704
"949,000 EUR",Bmw,M3,3.0,"34,550 km",2021,Petrol,Sedan,Black,Kungsbacka,375 kW (510 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-m3-competition-xdrive-510hk-kolfiber-laser-sv-sald-8210-17475613
"549,000 EUR",Volvo,V60,2.0 T8,180 km,2024,Hybrid,Wagon,Black,Kungsbacka,233 kW (317 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-v60-recharge-t8-polestar-engineered-bw-20-8210-17529300
"32,196 EUR (364,800 SEK)",Mercedes Benz,180,1.8,"9,210 km",2022,Diesel,Sedan,Silver,Stockholm,85 kW (116 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-t180-avantgarde-drag-skinn-b-kamera-5sits-moms-9370-17592563
"549,900 EUR",Toyota,Rav4,2.5,10 km,2023,Hybrid,Suv,White,Eskilstuna,136 kW (185 HP),Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-rav4-plug-in-hybrid-style-jbl-1075-17501052
"14,024 EUR (158,900 SEK)",Land Rover,Discovery,3.0 TDV6,"282,910 km",2024,Diesel,Suv,Brown,Are,180 kW (245 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-discovery-4-3-0-tdv6-4wd-hse-pano-7-sits-hk-245hk-11518-17098314
"8,375 EUR (94,900 SEK)",Volkswagen,Touran,1.6 TDI,"184,630 km",2011,Diesel,Mpv,White,Helsingborg,77 kW (105 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-touran-1-6-tdi-7-sits-kamrembytt-navi-105hk-102446-17582422
"10,140 EUR (114,900 SEK)",Audi,A4 Allroad,3.0 TDI,"287,670 km",2013,Diesel,Crossover,Black,Kalmar,180 kW (245 HP),Automatic,https://www.bytbil.com/kalmar-lan/personbil-a4-allroad-quattro-3-0-tdi-v6-s-tronic-proline-102385-17539580
"369,000 EUR",Mercedes Benz,Glc-Class,,"136,410 km",2018,Diesel,Suv,Black,Kungsbacka,125 kW (170 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-glc-220-d-coupe-4m-170hk-amg-varmare-burmester-8210-17327681
"6,169 EUR (69,900 SEK)",Nissan,Murano,3.5 V6,"112,610 km",2005,Petrol,Suv,Silver,Kristianstad,172 kW (234 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-murano-3-5v6-4wd-xtronic-cvt-234hk-drag-obslagmilare-100124-17105353
"11,905 EUR (134,900 SEK)",Mercedes Benz,E-Class,55 AMG,"112,330 km",2023,Petrol,Sedan,White,Boo,100 kW (136 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-e-200-cdi-136hk-classic-navigation-0-47l-mil-8389-17571611
"365,000 EUR",Mercedes Benz,C-Class,,"54,900 km",2020,Diesel,Sedan,Black,Kristianstad,143 kW (194 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-c-220-d-9g-tronic-amg-pano-burmeister-360-eu6-4169-17510816
"184,800 EUR",Bmw,5 Series,530d,"176,670 km",2014,Diesel,Sedan,Black,Norrtälje,190 kW (258 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-530-d-xdrive-skinn-drag-rattvarme-5-99-9336-17569598
"12,700 EUR (143,900 SEK)",Ford,Kuga,2.0 TDCi,"73,000 km",2013,Diesel,Suv,Black,Sala,103 kW (140 HP),Automatic,https://www.bytbil.com/vastmanlands-lan/personbil-kuga-2-0-tdci-awd-aut-drag-pano-nykambes-d-plus-var-7300mil-8362-17472295
"33,784 EUR (382,800 SEK)",Ford,Tourneo Custom,2.0,"68,450 km",2021,Diesel,Van,White,Stockholm,96 kW (131 HP),Manual,https://www.bytbil.com/stockholms-lan/personbil-tourneo-custom-l2-b-kamera-9-sits-sync-3-d-varmare-moms-9370-17309800
"359,900 EUR",Volvo,S60,2.0 t5,"36,000 km",2022,Petrol,Sedan,Brown,Sigtuna,184 kW (250 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-s60-t5-r-design-250hk-360-p-varm-hud-b-kam-kampanj-7926-17567305
"549,000 EUR",Land Rover,Range Rover,4.4 SDV8,"129,950 km",2024,Diesel,Suv,Black,Stockholm,250 kW (340 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-range-rover-4-4-sdv8-autobiography-panorama-1ag-8127-17592818
"52,045 EUR (589,700 SEK)",Mercedes Benz,S-Class,500 4MATIC,"66,980 km",2015,Petrol,Sedan,White,Sollentuna,335 kW (456 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-s-500-amg-4matic-digital-tv-panorama-obs-se-spec-3427-17506792
"569,900 EUR",Bmw,X3,M40d,"121,730 km",2022,Diesel,Suv,White,Sigtuna,240 kW (326 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-x3-m40d-drag-326hk-hk-360-kampanj-7926-17472237
"369,900 EUR",Volvo,Xc90,2.0 D4 AWD,"200,000 km",2017,Diesel,Suv,White,Staffanstorp,140 kW (190 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-xc90-d4-awd-r-design-7-sate-euro-6-100360-17405687
"358,400 EUR",Volvo,V60,2.0 T8 AWD,"104,800 km",2024,Hybrid,Wagon,White,Are,223 kW (303 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-v60-t8-awd-r-design-panorama-dragkrok-voc-varmare-moms-11518-17566882
"14,553 EUR (164,900 SEK)",Volvo,V40 Cross Country,2.0,"141,360 km",2023,Diesel,Wagon,White,Sigtuna,110 kW (150 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-v40-cross-country-d3-summum-panorama-voc-kampanj-7926-17528170
"7,051 EUR (79,900 SEK)",Subaru,Legacy,2.0,"225,000 km",2024,Diesel,Wagon,Silver,Karlstad,110 kW (150 HP),Manual,https://www.bytbil.com/varmlands-lan/personbil-legacy-sport-2-0-4wd-euro-5-dragkrok-9574-17469963
"7,493 EUR (84,900 SEK)",Peugeot,508,2.2 HDi,"201,000 km",2013,Diesel,Sedan,Brown,Helsingborg,150 kW (204 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-508-sw-2-2-hdi-fap-euro-5-nykamrem-nybes-nyservad-11242-17593990
"15,436 EUR (174,900 SEK)",Audi,Q7,3.0 TDI,"238,900 km",2011,Diesel,Suv,White,Karlstad,180 kW (245 HP),Automatic,https://www.bytbil.com/varmlands-lan/personbil-q7-3-0-tdi-v6-quattro-s-line-7-sits-245hk-pano-drag-8674-17498860
"31,763 EUR (359,900 SEK)",Bmw,7 Series,730d,"111,140 km",2024,Diesel,Sedan,Black,Uppsala,195 kW (265 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-730-d-265hk-navi-360-soft-close-utokatlader-20-hud-h-k-11576-17385321
"359,900 EUR",Kia,Stinger,3.3 T-GDi,"69,300 km",2017,Petrol,Sedan,White,Eskilstuna,272 kW (370 HP),Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-stinger-gt-3-3-v6-t-gdi-awd-370-hk-facelift-3641-17371918
"9,699 EUR (109,900 SEK)",Seat,Leon,1.4 TSI,"163,000 km",2013,Petrol,Hatchback,White,Kalmar,103 kW (140 HP),Manual,https://www.bytbil.com/kalmar-lan/personbil-leon-fr-1-4-tsi-140-hk-navi-pdc-valservad-102352-17333732
"70,597 EUR (799,900 SEK)",Lexus,Rx,450h,"3,050 km",2022,Hybrid,Suv,Silver,Uppsala,136 kW (185 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-rx-450h-plus-executive-plug-inkampanj-10564-17425756
"374,800 EUR",Volvo,Xc90,2.0 T8,"183,390 km",2024,Hybrid,Suv,Black,Uppsala,235 kW (320 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-xc90-t8-twen-awd-r-design-pano-bw-varmare-102182-17554829
"559,000 EUR",Volvo,Xc90,2.0 T8,"102,740 km",2019,Hybrid,Suv,White,Helsingborg,223 kW (303 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-xc90-recharge-t8-awd-i-r-design-i-panorama-i-se-spec-102522-17536615
"10,131 EUR (114,800 SEK)",Volvo,V70,2.0,"298,350 km",2024,Diesel,Wagon,Black,Uppsala,110 kW (150 HP),Automatic,https://www.bytbil.com/uppsala-lan/personbil-v70-d3-momentum-150hk-drag-d-varm-navi-voc-taklucka-11576-17595816
"14,553 EUR (164,900 SEK)",Volkswagen,Passat,2.1,"109,000 km",2024,Petrol,Sedan,White,Helsingborg,110 kW (150 HP),Manual,https://www.bytbil.com/skane-lan/personbil-passat-2-0-tdi-bluemotion-4motion-euro6-150hk-gps-8587-17007192
"154,000 EUR",Nissan,Qashqai,1.2,"69,000 km",2024,Petrol,Crossover,White,Sandviken,85 kW (116 HP),Manual,https://www.bytbil.com/gavleborgs-lan/personbil-qashqai-1-2-dig-t-euro-6-gps-tillfalligt-erbjudande-8394-17496066
"6,786 EUR (76,900 SEK)",Volvo,V70,2.5 T5,"280,000 km",2010,Petrol,Wagon,Black,Halmstad,170 kW (231 HP),Automatic,https://www.bytbil.com/hallands-lan/personbil-v70-2-5t-flexifuel-geartronic-momentum-r-design-10004-17482563
"50,297 EUR (569,900 SEK)",Land Rover,Velar,3.0,"49,950 km",2017,Petrol,Suv,Silver,Svarta,280 kW (381 HP),Automatic,https://www.bytbil.com/kronobergs-lan/personbil-range-rover-velar-se-p380-r-dyn-moms-1242-16796359
"33,528 EUR (379,900 SEK)",Bmw,6 Series,640i,"114,490 km",1944,Petrol,Coupe,Black,Stockholm,235 kW (320 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-640-i-gran-coupe-m-sport-frihemlev-garanti-cockpit-9543-17058093
"32,646 EUR (369,900 SEK)",Toyota,Corolla,1.8,"3,000 km",2024,Hybrid,Hatchback,White,Lund,104 kW (141 HP),Automatic,https://www.bytbil.com/skane-lan/personbil-corolla-touring-sports-hybrid-gr-sport-carplay-b-kam-2501-17564175
"31,763 EUR (359,900 SEK)",Land Rover,Range Rover Sport,3.0 SDV6,"137,190 km",2014,Diesel,Suv,Black,Sollentuna,215 kW (292 HP),Automatic,https://www.blocket.se/annons/1000670415
"64,339 EUR (729,000 SEK)",Audi,Q7,3.0 50 TDI,"125,000 km",2020,Diesel,Suv,Black,Stockholm,210 kW (286 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-q7-50-tdi-q-moms-s-line-black-line-panorama-hud-8553-17344277
"63,457 EUR (719,000 SEK)",Audi,Q7,3.0 50 TDI,"118,000 km",2020,Diesel,Suv,Black,Stockholm,210 kW (286 HP),Automatic,https://www.bytbil.com/stockholms-lan/personbil-q7-50-tdi-q-s-line-rs-diamond-moms-pano-hud-black-8553-17543648
"529,900 EUR",Audi,Q7,4.0,"156,000 km",2017,Petrol,Suv,Black,Staffanstorp,320 kW (435 HP),Automatic,https://www.blocket.se/annons/1000982846
"50,297 EUR (569,900 SEK)",Land Rover,Range Rover Sport,3.0,"119,600 km",2018,Diesel,Suv,Black,Kristianstad,190 kW (258 HP),Automatic,https://www.blocket.se/annons/1001071194
"33,449 EUR (379,000 SEK)",Bmw,5 Series,530e,"64,210 km",2020,Hybrid,Sedan,Blue,Kungsbacka,135 kW (184 HP),Automatic,https://bilweb.se/hallands-lan/bmw-530-e-sedan-m-sport-innovation-las-annons-2020-personbil-10717822
"48,532 EUR (549,900 SEK)",Volvo,Xc90,3.2 AWD,"80,900 km",2021,Diesel,Suv,White,Svarta,175 kW (238 HP),Automatic,https://bilweb.se/stockholms-lan/volvo-xc90-b5-awd-r-design-inscription-h-k-luft-7-sits-drag-2021-suv-10709355
"16,318 EUR (184,900 SEK)",Bmw,5 Series,535i,"161,660 km",2010,Petrol,Sedan,Black,Gävle,228 kW (310 HP),Automatic,https://www.bytbil.com/gavleborgs-lan/personbil-535-i-m-sport-navi-elstolar-comfort-hud-306hk-6725-17362453
