Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"7,959 EUR (92,000 NOK)",Volkswagen,Passat,2.0 TDI SCR,"211,000 km",2012,Diesel,Wagon,Black,Skien,104 kW (141 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344548484
"59,611 EUR (689,000 NOK)",Mercedes Benz,E-Class,63 AMG,"112,247 km",2014,Petrol,Wagon,Black,Tromsø,436 kW (593 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=340249609
"92,488 EUR (1,069,000 NOK)",Mercedes Benz,S-Class,63 AMG,"66,000 km",2017,Petrol,Sedan,Black,Sandnes,436 kW (593 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343081055
"57,880 EUR (669,000 NOK)",Maserati,Granturismo,4.7,"102,000 km",2010,Petrol,Coupe,Black,Sandnes,327 kW (445 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=319256524
"44,980 EUR (519,900 NOK)",Bmw,X5,xDrive40d,"168,500 km",2015,Diesel,Suv,Gray,Kristiansand,233 kW (317 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341478685
"7,700 EUR (89,000 NOK)",Škoda,Octavia,1.2 TFSI,"171,000 km",2011,Petrol,Wagon,White,Skien,78 kW (106 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341546654
"43,250 EUR (499,900 NOK)",Volvo,V90,2.0,"92,350 km",2020,Diesel,Wagon,Blue,Ski,149 kW (203 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=337468585
"73,454 EUR (849,000 NOK)",Mercedes Benz,Eqe,,"23,000 km",2023,Electric,Sedan,Black,Ski,354 kW (481 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=307212512
"6,047 EUR (69,900 NOK)",Nissan,Qashqai,1.5 dCi,"217,450 km",2011,Diesel,Crossover,Violet,Drammen,82 kW (112 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=343809600
"43,951 EUR (508,000 NOK)",Tesla,Model Y,electro,"53,000 km",2022,Electric,Suv,White,Sarpsborg,398 kW (541 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=340168418
"11,506 EUR (133,000 NOK)",Mercedes Benz,C-Class,200 CDI,"152,000 km",2012,Diesel,Sedan,White,Stavanger,101 kW (137 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=324298481
"56,228 EUR (649,900 NOK)",Bmw,Ix,,"13,900 km",2023,Electric,Suv,Blue,Porsgrunn,213 kW (290 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=319185383
"44,124 EUR (510,000 NOK)",Tesla,Model Y,0.0 long range,"35,000 km",2022,Electric,Suv,Red,Stavanger,383 kW (521 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342293710
"46,471 EUR (537,129 NOK)",Tesla,Model Y,0.0 performance,"19,900 km",2022,Electric,Suv,White,Stavanger,398 kW (541 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341354460
"6,834 EUR (79,000 NOK)",Nissan,Qashqai,1.6,"179,000 km",2013,Petrol,Crossover,Brown,Jessheim,87 kW (118 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=342962433
"10,295 EUR (119,000 NOK)",Ford,Mondeo,2.2 TDCi,"146,000 km",2011,Diesel,Wagon,White,Skien,149 kW (203 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=344575117
"4,239 EUR (49,000 NOK)",Volkswagen,Polo,1.6 TDI,"177,000 km",2010,Diesel,Hatchback,Black,Kolbotn,67 kW (91 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=334659900
"5,104 EUR (59,000 NOK)",Citroen,C3,1.4 VTi,"146,000 km",2010,Petrol,Hatchback,Blue,Stavanger,70 kW (95 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=339461172
"5,969 EUR (69,000 NOK)",Toyota,Avensis,1.8,"124,000 km",2006,Petrol,Wagon,Beige,Kolbotn,96 kW (131 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343880723
"48,363 EUR (559,000 NOK)",Bmw,X5,40d,"141,000 km",2017,Diesel,Suv,Gray,Stavanger,233 kW (317 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=334572206
"55,817 EUR (645,147 NOK)",Bmw,X5,xDrive40d,"135,000 km",2017,Diesel,Suv,Black,Hønefoss,233 kW (317 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341004420
"51,902 EUR (599,900 NOK)",Bmw,X5,40d,"126,000 km",2017,Diesel,Suv,Black,Sarpsborg,233 kW (317 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343979980
"14,621 EUR (169,000 NOK)",Volvo,Xc60,2.4 D5,"181,000 km",2010,Diesel,Crossover,Gray,Skien,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343584143
"33,742 EUR (389,999 NOK)",Porsche,Panamera,4.8 4S,"110,723 km",2011,Petrol,Sedan,Black,Vestby,298 kW (405 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341967589
"276,859 EUR (3,199,999 NOK)",Lamborghini,Aventador,6.5 lp 700-4,"49,524 km",2012,Petrol,Coupe,White,Vestby,521 kW (709 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=338648507
"18,947 EUR (219,000 NOK)",Škoda,Octavia,1.5 tsi,"86,722 km",2019,Petrol,Wagon,Silver,Arendal,111 kW (151 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344662936
"19,812 EUR (229,000 NOK)",Toyota,Prius,1.8,"74,938 km",2021,Hybrid,Hatchback,Black,Arendal,90 kW (122 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344663422
"84,701 EUR (979,000 NOK)",Land Rover,Range Rover Sport,5.0,"122,062 km",2015,Petrol,Suv,Gray,Oslo,410 kW (558 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=336767240
"8,565 EUR (99,000 NOK)",Volvo,V40 Cross Country,1.6,"245,000 km",2014,Diesel,Wagon,Black,Drammen,85 kW (116 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=341592082
"6,055 EUR (69,990 NOK)",Toyota,Auris,1.3,"210,000 km",2010,Petrol,Hatchback,Black,Skien,73 kW (99 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=341526455
"5,182 EUR (59,900 NOK)",Mitsubishi,Outlander,2.0,"204,800 km",2007,Diesel,Suv,Gray,Drammen,104 kW (141 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=343882809
"12,891 EUR (149,000 NOK)",Bmw,X1,,"142,500 km",2012,Diesel,Suv,Black,Fredrikstad,101 kW (137 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344697073
"34,966 EUR (404,147 NOK)",Bmw,5 Series,,"109,300 km",2014,Diesel,Wagon,Gray,Al,192 kW (261 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=333749477
"4,758 EUR (55,000 NOK)",Toyota,Auris,1.3,"219,000 km",2011,Petrol,Hatchback,Black,Skien,73 kW (99 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=330468952
"8,219 EUR (95,000 NOK)",Volvo,Xc60,2.4 d3,"255,200 km",2010,Diesel,Crossover,Blue,Stange,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342943957
"46,624 EUR (538,900 NOK)",Mazda,Cx-60,2.5,"17,242 km",2022,Hybrid,Suv,Gray,Oslo,244 kW (332 HP),Automatic,https://bruktbil.mobile.no/343283311
"116,791 EUR (1,349,900 NOK)",Lexus,Rx,,"2,900 km",2023,Petrol,Suv,Brown,Bodø,276 kW (375 HP),Automatic,https://www.nordvik.no/bruktbil/335731201
"44,894 EUR (518,900 NOK)",Hyundai,Ioniq,,"5,305 km",2023,Electric,Sedan,Gold,Oslo,242 kW (329 HP),Automatic,https://bruktbil.mobile.no/338369324
"39,703 EUR (458,900 NOK)",Hyundai,Ioniq,,"5,002 km",2023,Electric,Sedan,Black,Oslo,242 kW (329 HP),Automatic,https://bruktbil.mobile.no/338368881
"6,488 EUR (75,000 NOK)",Hyundai,I30,1.6 CRDi,"146,000 km",2011,Diesel,Wagon,Silver,Skien,67 kW (91 HP),Manual,https://bruktbil.mobile.no/336314044
"43,164 EUR (498,900 NOK)",Hyundai,Ioniq,,"26,737 km",2023,Electric,Sedan,Black,Oslo,242 kW (329 HP),Automatic,https://bruktbil.mobile.no/338638367
"42,385 EUR (489,900 NOK)",Lexus,Ux,300e,"4,000 km",2023,Electric,Crossover,Gray,Bodø,152 kW (207 HP),Automatic,https://www.nordvik.no/bruktbil/339036727
"7,691 EUR (88,900 NOK)",Toyota,Prius,1.5,"101,000 km",2007,Hybrid,Hatchback,Beige,Jessheim,85 kW (116 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343178314
"60,562 EUR (699,999 NOK)",Bentley,Flying Spur,6.0 W12,"109,000 km",2005,Petrol,Sedan,Blue,Drammen,417 kW (567 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=272950223
"64,888 EUR (749,990 NOK)",Mercedes Benz,Gle-Class,43 AMG,"133,000 km",2017,Petrol,Coupe,Black,Skien,273 kW (371 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=322273803
"38,846 EUR (449,000 NOK)",Opel,Vivaro,1.6,"34,808 km",2018,Diesel,Van,Gray,Arendal,93 kW (126 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=344672487
"9,436 EUR (109,068 NOK)",Toyota,Prius,1.8,"98,000 km",2009,Hybrid,Hatchback,White,Skien,73 kW (99 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344695548
"5,110 EUR (59,068 NOK)",Opel,Insignia,2.0,"167,000 km",2011,Diesel,Sedan,Black,Sola,97 kW (132 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=333347216
"57,093 EUR (659,900 NOK)",Bentley,Flying Spur,6.0 W12,"100,150 km",2010,Petrol,Sedan,Black,Mandal,417 kW (567 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=339189829
"11,160 EUR (129,000 NOK)",Audi,A6,2.7 TDI,"183,700 km",2010,Diesel,Sedan,Silver,Frekhaug,141 kW (192 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342328504
"6,834 EUR (79,000 NOK)",Opel,Insignia,2.0 CDTi,"157,200 km",2012,Diesel,Wagon,Gray,Sandnes,97 kW (132 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=331539204
"63,430 EUR (733,147 NOK)",Mercedes Benz,Gle-Class,43 AMG,"95,500 km",2017,Petrol,Coupe,Silver,Lillestrøm,273 kW (371 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=332664218
"15,486 EUR (179,000 NOK)",Honda,Hr-V,1.5 i-VTEC,"98,000 km",2016,Petrol,Crossover,White,Stavanger,97 kW (132 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344782309
"86,509 EUR (999,900 NOK)",Mercedes Benz,Gle-Class,,"78,606 km",2017,Petrol,Suv,White,Kongsvinger,436 kW (593 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=312525917
"28,550 EUR (329,990 NOK)",Jaguar,I-Pace,EV400HSE,"95,000 km",2018,Electric,Suv,Silver,Oslo,298 kW (405 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342128053
"54,498 EUR (629,900 NOK)",Mercedes Benz,Gle-Class,400 4MATIC,"63,000 km",2017,Petrol,Coupe,Silver,Stavanger,248 kW (337 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341934694
"21,629 EUR (249,999 NOK)",Bmw,X3,xDrive30d,"216,861 km",2013,Diesel,Suv,White,Vestby,192 kW (261 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342086443
"85,653 EUR (990,000 NOK)",Tesla,Model X,0.0 plaid,"19,000 km",2022,Electric,Suv,Black,Trondheim,,Automatic,https://www.finn.no/car/used/ad.html?finnkode=343193360
"75,271 EUR (869,999 NOK)",Bmw,X6m,,"106,000 km",2016,Petrol,Suv,Black,Hønefoss,428 kW (582 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=339028728
"23,273 EUR (269,000 NOK)",Bmw,3 Series,,"34,700 km",2018,Petrol,Wagon,Black,Oslo,101 kW (137 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343400902
"72,589 EUR (839,000 NOK)",Alfa Romeo,Stelvio,2.9,"80,000 km",2018,Petrol,Crossover,Red,Sandnes,380 kW (517 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344659648
"8,649 EUR (99,974 NOK)",Citroen,C4 Cactus,1.2,"81,000 km",2014,Petrol,Hatchback,White,Drammen,61 kW (83 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=341096025
"51,824 EUR (599,000 NOK)",Isuzu,D-Max,1.9,"27,413 km",2021,Diesel,Pickup,Orange,Tromsø,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342795583
"37,194 EUR (429,900 NOK)",Isuzu,D-Max,1.9,"75,789 km",2022,Diesel,Pickup,Orange,Ski,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342787871
"4,139 EUR (47,845 NOK)",Volkswagen,Touran,2.0,"257,856 km",2007,Diesel,Mpv,Black,Spydeberg,104 kW (141 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=337806738
"7,776 EUR (89,879 NOK)",Peugeot,4008,1.6,"194,300 km",2013,Petrol,Crossover,Gray,Lillestrøm,85 kW (116 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=340840747
"24,216 EUR (279,900 NOK)",Tesla,Model S,electro,"130,000 km",2015,Electric,Sedan,Gray,Holmestrand,,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342961523
"31,086 EUR (359,305 NOK)",Bmw,5 Series,,"177,000 km",2018,Diesel,Wagon,Gray,Stokmarknes,141 kW (192 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341848968
"9,430 EUR (109,000 NOK)",Volvo,V60,2.0,"206,800 km",2012,Diesel,Wagon,Orange,Fredrikstad,121 kW (165 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=344697144
"58,746 EUR (679,000 NOK)",Audi,E-Tron,,"9,300 km",2021,Electric,Suv,Red,Moss,304 kW (413 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=275911783
"27,599 EUR (319,000 NOK)",Škoda,Kodiaq,2.0 TDI,"171,000 km",2018,Diesel,Suv,Blue,Hønefoss,141 kW (192 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342857269
"12,891 EUR (149,000 NOK)",Škoda,Octavia,1.8,"183,000 km",2014,Petrol,Wagon,Gray,Skien,133 kW (181 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342748717
"18,934 EUR (218,845 NOK)",Bmw,3 Series,,"238,953 km",2012,Diesel,Sedan,Black,Sola,182 kW (248 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342206078
"19,406 EUR (224,305 NOK)",Bmw,X3,xDrive20d,"127,911 km",2013,Diesel,Suv,Black,Bergen,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342939660
"5,104 EUR (59,000 NOK)",Mazda,6,2.2 cd,"218,000 km",2010,Diesel,Sedan,Brown,Stavanger,96 kW (131 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=339945562
"51,902 EUR (599,900 NOK)",Seres,Sf5,electro,1 km,2023,Electric,Crossover,Black,Elverum,436 kW (593 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=329945004
"12,026 EUR (139,000 NOK)",Lexus,Is,220D,"134,000 km",2009,Diesel,Sedan,Gray,Kolbotn,131 kW (178 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=343683035
"47,481 EUR (548,800 NOK)",Mercedes Benz,Eqc,,"48,000 km",2021,Electric,Suv,Black,Hokksund,304 kW (413 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=332431573
"6,480 EUR (74,900 NOK)",Nissan,Leaf,Tekna,"68,000 km",2013,Electric,Hatchback,Gray,Nesbru,81 kW (110 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344244583
"7,700 EUR (89,000 NOK)",Hyundai,I20,1.2,"61,000 km",2012,Petrol,Hatchback,Black,Stavanger,62 kW (84 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=340443869
"36,329 EUR (419,900 NOK)",Audi,E-Tron,,"63,700 km",2020,Electric,Suv,Gray,Arendal,290 kW (394 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341631850
"18,947 EUR (219,000 NOK)",Volvo,Xc70,2.4,"203,280 km",2012,Diesel,Crossover,White,Trondheim,121 kW (165 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344713349
"37,202 EUR (429,990 NOK)",Bmw,4 Series,435d xDrive,"155,000 km",2015,Diesel,Coupe,Black,Hell,233 kW (317 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341106179
"19,025 EUR (219,900 NOK)",Volkswagen,Touran,1.4,"170,000 km",2017,Petrol,Mpv,Blue,Drøbak,111 kW (151 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343856187
"4,152 EUR (48,000 NOK)",Mitsubishi,Asx,1.8,"215,000 km",2011,Diesel,Crossover,Blue,Arendal,111 kW (151 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=344290560
"30,272 EUR (349,900 NOK)",Volvo,Xc60,2.4 D4 AWD,"129,300 km",2016,Diesel,Crossover,White,Mandal,141 kW (192 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341265480
"38,932 EUR (449,990 NOK)",Jeep,Wrangler,2.8 CRD,"108,749 km",2017,Diesel,Suv,Gray,Hell,149 kW (203 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343879518
"22,002 EUR (254,305 NOK)",Tesla,Model S,electro,"110,300 km",2017,Electric,Sedan,Silver,Sarpsborg,314 kW (427 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343723996
"7,778 EUR (89,900 NOK)",Subaru,Outback,2.0 D,"242,000 km",2010,Diesel,Crossover,Gray,Skjetten,111 kW (151 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=319297867
"49,748 EUR (575,000 NOK)",Tesla,Model X,electro,"139,500 km",2016,Electric,Suv,Black,Nesbru,575 kW (782 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=336710746
"18,601 EUR (214,999 NOK)",Bmw,3 Series,,"214,000 km",2009,Diesel,Sedan,Black,Ski,202 kW (275 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=339995016
"18,947 EUR (219,000 NOK)",Mazda,Cx-5,2.2 D,"97,976 km",2014,Diesel,Crossover,Gray,Arendal,111 kW (151 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344663526
"31,086 EUR (359,305 NOK)",Bmw,X5,xDrive30d,"259,000 km",2014,Diesel,Suv,Black,Notodden,192 kW (261 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343153210
"5,177 EUR (59,845 NOK)",Volkswagen,Tiguan,2.0 TDI 4Motion,"248,000 km",2009,Diesel,Crossover,Gray,Kolbotn,104 kW (141 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343450574
"13,756 EUR (159,000 NOK)",Ford,Excursion,6.8 V10,"265,361 km",2002,Petrol,Suv,Gray,Oslo,234 kW (318 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342904613
"21,616 EUR (249,845 NOK)",Bmw,X5,xDrive30d,"187,000 km",2012,Diesel,Suv,Gray,Bodø,231 kW (314 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342482065
"69,214 EUR (799,999 NOK)",Audi,E-Tron,,"12,000 km",2022,Electric,Suv,White,Hønefoss,439 kW (597 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=336417378
"112,465 EUR (1,299,900 NOK)",Porsche,Taycan,,"12,000 km",2023,Electric,Sedan,Black,Kristiansand,445 kW (605 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=307045606
"54,505 EUR (629,990 NOK)",Kia,Ev6,GT 77 kWh,150 km,2023,Electric,Crossover,White,Elverum,242 kW (329 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344671485
"3,365 EUR (38,900 NOK)",Toyota,Rav4,2.2 d-4d,"351,000 km",2006,Diesel,Suv,Silver,Nesbyen,101 kW (137 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=343907496
"25,895 EUR (299,305 NOK)",Volkswagen,Tiguan,2.0 TDI,"144,511 km",2017,Diesel,Crossover,White,Mandal,111 kW (151 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342153209
"22,486 EUR (259,900 NOK)",Mazda,Cx-5,2.2 D,"95,700 km",2017,Diesel,Crossover,Blue,Porsgrunn,111 kW (151 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343265876
"24,138 EUR (279,000 NOK)",Peugeot,5008,1.5,"103,844 km",2019,Diesel,Mpv,Green,Stavanger,97 kW (132 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=343741564
"25,016 EUR (289,147 NOK)",Mazda,Cx-5,2.5,"82,482 km",2017,Petrol,Crossover,Black,Mandal,143 kW (194 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344696683
"4,239 EUR (49,000 NOK)",Mitsubishi,I-Miev,,"87,000 km",2013,Electric,Mini,White,Sola,35 kW (48 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=335036795
"38,008 EUR (439,305 NOK)",Porsche,Cayenne,3.0 D,"149,500 km",2014,Diesel,Suv,Black,Sem,157 kW (214 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344783939
"3,893 EUR (45,000 NOK)",Ford,Focus,1.6 TDCi,"153,500 km",2010,Diesel,Wagon,Blue,Fredrikstad,67 kW (91 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=243368508
"51,910 EUR (599,990 NOK)",Kia,Ev6,GT 77 kWh,"2,211 km",2023,Electric,Crossover,White,Elverum,242 kW (329 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344671909
"34,520 EUR (399,000 NOK)",Porsche,Cayenne,3.0 D,"134,000 km",2014,Diesel,Suv,Black,Stavanger,157 kW (214 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342796975
"23,792 EUR (275,000 NOK)",Alpina,B7,4.4,"109,500 km",2004,Petrol,Sedan,Black,Haugesund,372 kW (506 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342990363
"6,921 EUR (79,995 NOK)",Toyota,Rav4,2.2,"204,000 km",2008,Diesel,Suv,Gray,Drammen,101 kW (137 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=344264635
"55,371 EUR (640,000 NOK)",Porsche,Cayenne,4.8,"123,983 km",2014,Petrol,Suv,Black,Oslo,410 kW (558 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=338683321
"14,621 EUR (169,000 NOK)",Hyundai,Tucson,1.6 GDi,"111,300 km",2016,Petrol,Suv,Black,Moss,98 kW (133 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=343469009
"13,756 EUR (159,000 NOK)",Kia,Sportage,1.7 CRDi,"75,600 km",2015,Diesel,Crossover,Gray,Moelv,86 kW (117 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=342781640
"8,810 EUR (101,835 NOK)",Bmw,5 Series,,"259,000 km",2011,Diesel,Wagon,White,Drammen,137 kW (186 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=340215799
"9,430 EUR (109,000 NOK)",Nissan,Leaf,Tekna,"73,000 km",2017,Electric,Hatchback,White,Fredrikstad,81 kW (110 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=344185748
"9,508 EUR (109,900 NOK)",Volvo,V40,1.6,"173,000 km",2013,Diesel,Wagon,Black,Kapp,85 kW (116 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=341453970
"30,194 EUR (349,000 NOK)",Mercedes Benz,E-Class,220 CDI,"99,000 km",2016,Diesel,Sedan,Black,Kolbotn,144 kW (196 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=341317459
"16,352 EUR (189,000 NOK)",Volkswagen,Amarok,2.0 TDI,"250,776 km",2016,Diesel,Pickup,White,Oslo,133 kW (181 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342757366
"4,758 EUR (55,000 NOK)",Ford,Focus,1.6,"218,900 km",2012,Petrol,Wagon,Gray,Fredrikstad,93 kW (126 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=257735972
"25,946 EUR (299,900 NOK)",Subaru,Outback,2.5,"97,190 km",2017,Petrol,Crossover,Gray,Kristiansand,130 kW (177 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342216705
"15,923 EUR (184,047 NOK)",Bmw,I3,0.6,"19,500 km",2016,Hybrid,Hatchback,Black,Lillesand,126 kW (171 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=332687993
"5,104 EUR (59,000 NOK)",Nissan,Nv,1.5,"157,798 km",2011,Diesel,Van,White,Sola,64 kW (87 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=344720335
"20,690 EUR (239,147 NOK)",Bmw,3 Series,,"182,000 km",2014,Diesel,Wagon,White,Alta,182 kW (248 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=321932693
"8,565 EUR (99,000 NOK)",Kia,Soul,1.6 CRDi,"118,217 km",2015,Diesel,Mpv,Red,Trondheim,95 kW (129 HP),Manual,https://www.finn.no/car/used/ad.html?finnkode=338243142
"29,370 EUR (339,476 NOK)",Ford,Ranger,3.2,"129,990 km",2018,Diesel,Pickup,Black,Mandal,149 kW (203 HP),Automatic,https://www.finn.no/car/used/ad.html?finnkode=342217910
