Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Mercedes Benz,Gle-Class,400 4MATIC,2017,Petrol,Coupe,Silver,Stavanger,Automatic,https://www.finn.no/car/used/ad.html?finnkode=341934694,6,54498.0,63000,248.0,Norway
Bmw,X3,xDrive30d,2013,Diesel,Suv,White,Vestby,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342086443,5,21629.0,216861,192.0,Norway
Alfa Romeo,Stelvio,2.9,2018,Petrol,Crossover,Red,Sandnes,Automatic,https://www.finn.no/car/used/ad.html?finnkode=344659648,6,72589.0,80000,380.0,Norway
Citroen,C4 Cactus,1.2,2014,Petrol,Hatchback,White,Drammen,Manual,https://www.finn.no/car/used/ad.html?finnkode=341096025,6,8649.0,81000,61.0,Norway
Isuzu,D-Max,1.9,2021,Diesel,Pickup,Orange,Tromsø,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342795583,6,51824.0,27413,121.0,Norway
Isuzu,D-Max,1.9,2022,Diesel,Pickup,Orange,Ski,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342787871,6,37194.0,75789,121.0,Norway
Volkswagen,Touran,2.0,2007,Diesel,Mpv,Black,Spydeberg,Automatic,https://www.finn.no/car/used/ad.html?finnkode=337806738,4,4139.0,257856,104.0,Norway
Peugeot,4008,1.6,2013,Petrol,Crossover,Gray,Lillestrøm,Manual,https://www.finn.no/car/used/ad.html?finnkode=340840747,5,7776.0,194300,85.0,Norway
Volvo,V60,2.0,2012,Diesel,Wagon,Orange,Fredrikstad,Manual,https://www.finn.no/car/used/ad.html?finnkode=344697144,5,9430.0,206800,121.0,Norway
Škoda,Kodiaq,2.0 TDI,2018,Diesel,Suv,Blue,Hønefoss,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342857269,6,27599.0,171000,141.0,Norway
Škoda,Octavia,1.8,2014,Petrol,Wagon,Gray,Skien,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342748717,6,12891.0,183000,133.0,Norway
Bmw,X3,xDrive20d,2013,Diesel,Suv,Black,Bergen,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342939660,5,19406.0,127911,121.0,Norway
Mazda,6,2.2 cd,2010,Diesel,Sedan,Brown,Stavanger,Manual,https://www.finn.no/car/used/ad.html?finnkode=339945562,5,5104.0,218000,96.0,Norway
Seres,Sf5,electro,2023,Electric,Crossover,Black,Elverum,Automatic,https://www.finn.no/car/used/ad.html?finnkode=329945004,6,51902.0,1,436.0,Norway
Lexus,Is,220D,2009,Diesel,Sedan,Gray,Kolbotn,Manual,https://www.finn.no/car/used/ad.html?finnkode=343683035,5,12026.0,134000,131.0,Norway
Nissan,Leaf,Tekna,2013,Electric,Hatchback,Gray,Nesbru,Automatic,https://www.finn.no/car/used/ad.html?finnkode=344244583,5,6480.0,68000,81.0,Norway
Hyundai,I20,1.2,2012,Petrol,Hatchback,Black,Stavanger,Manual,https://www.finn.no/car/used/ad.html?finnkode=340443869,5,7700.0,61000,62.0,Norway
Volvo,Xc70,2.4,2012,Diesel,Crossover,White,Trondheim,Automatic,https://www.finn.no/car/used/ad.html?finnkode=344713349,5,18947.0,203280,121.0,Norway
Bmw,4 Series,435d xDrive,2015,Diesel,Coupe,Black,Hell,Automatic,https://www.finn.no/car/used/ad.html?finnkode=341106179,6,37202.0,155000,233.0,Norway
Volkswagen,Touran,1.4,2017,Petrol,Mpv,Blue,Drøbak,Automatic,https://www.finn.no/car/used/ad.html?finnkode=343856187,6,19025.0,170000,111.0,Norway
Mitsubishi,Asx,1.8,2011,Diesel,Crossover,Blue,Arendal,Manual,https://www.finn.no/car/used/ad.html?finnkode=344290560,5,4152.0,215000,111.0,Norway
Volvo,Xc60,2.4 D4 AWD,2016,Diesel,Crossover,White,Mandal,Automatic,https://www.finn.no/car/used/ad.html?finnkode=341265480,6,30272.0,129300,141.0,Norway
Jeep,Wrangler,2.8 CRD,2017,Diesel,Suv,Gray,Hell,Automatic,https://www.finn.no/car/used/ad.html?finnkode=343879518,6,38932.0,108749,149.0,Norway
Tesla,Model S,electro,2017,Electric,Sedan,Silver,Sarpsborg,Automatic,https://www.finn.no/car/used/ad.html?finnkode=343723996,6,22002.0,110300,314.0,Norway
Subaru,Outback,2.0 D,2010,Diesel,Crossover,Gray,Skjetten,Manual,https://www.finn.no/car/used/ad.html?finnkode=319297867,5,7778.0,242000,111.0,Norway
Tesla,Model X,electro,2016,Electric,Suv,Black,Nesbru,Automatic,https://www.finn.no/car/used/ad.html?finnkode=336710746,6,49748.0,139500,575.0,Norway
Mazda,Cx-5,2.2 D,2014,Diesel,Crossover,Gray,Arendal,Automatic,https://www.finn.no/car/used/ad.html?finnkode=344663526,6,18947.0,97976,111.0,Norway
Bmw,X5,xDrive30d,2014,Diesel,Suv,Black,Notodden,Automatic,https://www.finn.no/car/used/ad.html?finnkode=343153210,6,31086.0,259000,192.0,Norway
Volkswagen,Tiguan,2.0 TDI 4Motion,2009,Diesel,Crossover,Gray,Kolbotn,Automatic,https://www.finn.no/car/used/ad.html?finnkode=343450574,5,5177.0,248000,104.0,Norway
Ford,Excursion,6.8 V10,2002,Petrol,Suv,Gray,Oslo,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342904613,3,13756.0,265361,234.0,Norway
Bmw,X5,xDrive30d,2012,Diesel,Suv,Gray,Bodø,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342482065,5,21616.0,187000,231.0,Norway
Kia,Ev6,GT 77 kWh,2023,Electric,Crossover,White,Elverum,Automatic,https://www.finn.no/car/used/ad.html?finnkode=344671485,6,54505.0,150,242.0,Norway
Toyota,Rav4,2.2 d-4d,2006,Diesel,Suv,Silver,Nesbyen,Manual,https://www.finn.no/car/used/ad.html?finnkode=343907496,4,3365.0,351000,101.0,Norway
Volkswagen,Tiguan,2.0 TDI,2017,Diesel,Crossover,White,Mandal,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342153209,6,25895.0,144511,111.0,Norway
Mazda,Cx-5,2.2 D,2017,Diesel,Crossover,Blue,Porsgrunn,Automatic,https://www.finn.no/car/used/ad.html?finnkode=343265876,6,22486.0,95700,111.0,Norway
Peugeot,5008,1.5,2019,Diesel,Mpv,Green,Stavanger,Automatic,https://www.finn.no/car/used/ad.html?finnkode=343741564,6,24138.0,103844,97.0,Norway
Mazda,Cx-5,2.5,2017,Petrol,Crossover,Black,Mandal,Automatic,https://www.finn.no/car/used/ad.html?finnkode=344696683,6,25016.0,82482,143.0,Norway
Porsche,Cayenne,3.0 D,2014,Diesel,Suv,Black,Sem,Automatic,https://www.finn.no/car/used/ad.html?finnkode=344783939,6,38008.0,149500,157.0,Norway
Ford,Focus,1.6 TDCi,2010,Diesel,Wagon,Blue,Fredrikstad,Manual,https://www.finn.no/car/used/ad.html?finnkode=243368508,5,3893.0,153500,67.0,Norway
Kia,Ev6,GT 77 kWh,2023,Electric,Crossover,White,Elverum,Automatic,https://www.finn.no/car/used/ad.html?finnkode=344671909,6,51910.0,2211,242.0,Norway
Porsche,Cayenne,3.0 D,2014,Diesel,Suv,Black,Stavanger,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342796975,6,34520.0,134000,157.0,Norway
Alpina,B7,4.4,2004,Petrol,Sedan,Black,Haugesund,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342990363,3,23792.0,109500,372.0,Norway
Toyota,Rav4,2.2,2008,Diesel,Suv,Gray,Drammen,Manual,https://www.finn.no/car/used/ad.html?finnkode=344264635,4,6921.0,204000,101.0,Norway
Porsche,Cayenne,4.8,2014,Petrol,Suv,Black,Oslo,Automatic,https://www.finn.no/car/used/ad.html?finnkode=338683321,6,55371.0,123983,410.0,Norway
Hyundai,Tucson,1.6 GDi,2016,Petrol,Suv,Black,Moss,Manual,https://www.finn.no/car/used/ad.html?finnkode=343469009,6,14621.0,111300,98.0,Norway
Kia,Sportage,1.7 CRDi,2015,Diesel,Crossover,Gray,Moelv,Manual,https://www.finn.no/car/used/ad.html?finnkode=342781640,6,13756.0,75600,86.0,Norway
Nissan,Leaf,Tekna,2017,Electric,Hatchback,White,Fredrikstad,Automatic,https://www.finn.no/car/used/ad.html?finnkode=344185748,6,9430.0,73000,81.0,Norway
Volvo,V40,1.6,2013,Diesel,Wagon,Black,Kapp,Manual,https://www.finn.no/car/used/ad.html?finnkode=341453970,5,9508.0,173000,85.0,Norway
Mercedes Benz,E-Class,220 CDI,2016,Diesel,Sedan,Black,Kolbotn,Automatic,https://www.finn.no/car/used/ad.html?finnkode=341317459,6,30194.0,99000,144.0,Norway
Volkswagen,Amarok,2.0 TDI,2016,Diesel,Pickup,White,Oslo,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342757366,6,16352.0,250776,133.0,Norway
Ford,Focus,1.6,2012,Petrol,Wagon,Gray,Fredrikstad,Manual,https://www.finn.no/car/used/ad.html?finnkode=257735972,5,4758.0,218900,93.0,Norway
Subaru,Outback,2.5,2017,Petrol,Crossover,Gray,Kristiansand,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342216705,6,25946.0,97190,130.0,Norway
Bmw,I3,0.6,2016,Hybrid,Hatchback,Black,Lillesand,Automatic,https://www.finn.no/car/used/ad.html?finnkode=332687993,6,15923.0,19500,126.0,Norway
Nissan,Nv,1.5,2011,Diesel,Van,White,Sola,Manual,https://www.finn.no/car/used/ad.html?finnkode=344720335,5,5104.0,157798,64.0,Norway
Kia,Soul,1.6 CRDi,2015,Diesel,Mpv,Red,Trondheim,Manual,https://www.finn.no/car/used/ad.html?finnkode=338243142,6,8565.0,118217,95.0,Norway
Ford,Ranger,3.2,2018,Diesel,Pickup,Black,Mandal,Automatic,https://www.finn.no/car/used/ad.html?finnkode=342217910,6,29370.0,129990,149.0,Norway
